MRA_term,Modified_term,SearcherReturned_term,State,Rank
Extragonadal primary seminoma (pure) stage IV,exragonodal primar seminomau ure tage iv,Extragonadal primary seminoma (pure) stage II,Unmatched,1st
Extranodal marginal zone B-cell lymphoma (MALT type) stage III,extranrda marinal zoie b ecll lymcphoma mlt tpye sstage iiib,Extranodal marginal zone B-cell lymphoma (MALT type) stage II,Unmatched,1st
Extranodal marginal zone B-cell lymphoma (MALT type) stage III,extraodtal marginla znoe b cel lymproma matl uype tsage ciii,Extranodal marginal zone B-cell lymphoma (MALT type) stage II,Unmatched,1st
Extranodal marginal zone B-cell lymphoma (MALT type) stage III,extbrandal margiial znoe b ceyl lymphoam mlat tpe tsage iin,Extranodal marginal zone B-cell lymphoma (MALT type) stage II,Unmatched,1st
Extranodal marginal zone B-cell lymphoma (MALT type) stage III,exmranodla masrginal zoni b ecll lymphomn matl ytpe staeg iie,Extranodal marginal zone B-cell lymphoma (MALT type) stage II,Unmatched,1st
Extranodal marginal zone B-cell lymphoma (MALT type) stage III,xetarnodal marzinal ozne b cel lympnhoma mmalt ype sage ii,Extranodal marginal zone B-cell lymphoma (MALT type) stage II,Unmatched,1st
Extranodal marginal zone B-cell lymphoma (MALT type) stage IV,extrnondal marzginal pone b ecll lymphtoma mal tpe stagve iv,Extranodal marginal zone B-cell lymphoma (MALT type) stage II,Unmatched,1st
Extranodal marginal zone B-cell lymphoma (MALT type) stage IV,extrajoal marjinal znoe b cel lymphoema salt tyep syage iv,Extranodal marginal zone B-cell lymphoma (MALT type) stage II,Unmatched,1st
Extranodal marginal zone B-cell lymphoma (MALT type) stage IV,extrndoal marginla one b cehll lypmhoma mat tygpe stge iv,Extranodal marginal zone B-cell lymphoma (MALT type) stage II,Unmatched,1st
Extranodal marginal zone B-cell lymphoma (MALT type) stage IV,extraanoadl margmnal zoen b ecll lympohma mlt tyep stagei iv,Extranodal marginal zone B-cell lymphoma (MALT type) stage II,Unmatched,1st
Eye disorder,eey isorder,Ear disorder,Unmatched,1st
Eye haemorrhage,ewe hemdrrhage,Ear haemorrhage,Unmatched,1st
Eye haemorrhage,eey haeorhrage,Ear haemorrhage,Unmatched,1st
Eye pain,eyy ain,Ear pain,Unmatched,1st
Eye pain,eey pai,Ear pain,Unmatched,1st
Eye pain,eey painw,Ear pain,Unmatched,1st
Eye pain,ete pani,Ear pain,Unmatched,1st
Eyelid infection,eyeld inefctiofn,Eye infection,Unmatched,1st
Facial lesion excision,faical elsion excisyon,Caecal lesion excision,Unmatched,1st
Factor IX deficiency,facotr ix deficiynck,Factor II deficiency,Unmatched,1st
Factor IX deficiency,factro ix defriaciency,Factor II deficiency,Unmatched,1st
Factor IX deficiency,fgctor ix dfeicimency,Factor II deficiency,Unmatched,1st
Factor IX deficiency,sfactor ix deiciecy,Factor II deficiency,Unmatched,1st
Factor IX deficiency,factcor ix dfeiciencey,Factor II deficiency,Unmatched,1st
Factor VII deficiency,factgr viwi defiiceincy,Factor II deficiency,Unmatched,1st
Factor VII deficiency,fahctor ivi zdreficiency,Factor I deficiency,Unmatched,1st
Factor VII deficiency,afctor viio deficiecn,Factor II deficiency,Unmatched,1st
Factor VII deficiency,actor viij deficenuy,Factor II deficiency,Unmatched,1st
Factor VII deficiency,afctor vwi djficieny,Factor I deficiency,Unmatched,1st
Factor VIII deficiency,fatcor vdii defiienc,Factor II deficiency,Unmatched,1st
Factor VIII deficiency,afctor viyii defwiiency,Factor VII deficiency,Unmatched,1st
Factor VIII deficiency,feactor vii defipgciency,Factor II deficiency,Unmatched,1st
Factor VIII deficiency,fhactor hviii adeficieency,Factor VII deficiency,Unmatched,1st
Factor VIII deficiency,factkor niii deficeincl,Factor II deficiency,Unmatched,1st
Factor XI deficiency,facto xi dfciiency,Factor II deficiency,Unmatched,1st
Factor XI deficiency,facntor xi defimciuency,Factor II deficiency,Unmatched,1st
Factor XI deficiency,fatcor xi defciebcy,Factor II deficiency,Unmatched,1st
Factor XI deficiency,fcator xi defjeciency,Factor II deficiency,Unmatched,1st
Factor XI deficiency,factors xi deicitncy,Factor II deficiency,Unmatched,1st
Factor XIII deficiency,facotr axiii dwficihncy,Factor VIII deficiency,Unmatched,1st
Factor XIII deficiency,factr xipi edfibciency,Factor II deficiency,Unmatched,1st
Factor XIII deficiency,fctor sxiii deifcienck,Factor VIII deficiency,Unmatched,1st
Factor XIII deficiency,factr xiwii deiciecy,Factor VIII deficiency,Unmatched,1st
Factor XIII deficiency,facxtor ixii deficiecjy,Factor II deficiency,Unmatched,1st
Fallopian tube cancer stage III,faltlopitan tubwe cacer satge ixii,Fallopian tube cancer stage II,Unmatched,1st
Fallopian tube cancer stage III,nfalyopian tbue cancre etage iij,Fallopian tube cancer stage II,Unmatched,1st
Fallopian tube cancer stage III,fallophiamn tub canlcer qtage ii,Fallopian tube cancer stage II,Unmatched,1st
Fallopian tube cancer stage III,falloifan utbe acncer stgae ii,Fallopian tube cancer stage II,Unmatched,1st
Fallopian tube cancer stage IV,fallzopiat tubej oancer stige iv,Fallopian tube cancer stage II,Unmatched,1st
Fallopian tube cancer stage IV,fallpoin tueb cnacer tsage iv,Fallopian tube cancer stage II,Unmatched,1st
Fallopian tube cancer stage IV,faloipan tubqe dcancer stpge iv,Fallopian tube cancer stage II,Unmatched,1st
Fallopian tube cancer stage IV,faxllopina tsbe cancez stge iv,Fallopian tube cancer stage II,Unmatched,1st
Fallopian tube cancer stage IV,faplopia dtube canier stawe iv,Fallopian tube cancer stage II,Unmatched,1st
Fascioliasis,ascioiasis,Ascariasis,Unmatched,1st
Fat embolism,iat emboism,Air embolism,Unmatched,1st
Fat embolism,aft ebmolism,Air embolism,Unmatched,1st
Female genital organs X-ray normal,pfemale genial oragns x eray xnormal,Female genital organs X-ray abnormal,Unmatched,1st
Fibrin D dimer increased,fibpin d dixmer ficreased,Fibrin D dimer decreased,Unmatched,1st
Fibrinolysis normal,fibrinolryzsis inormal,Fibrinolysis abnormal,Unmatched,1st
Flat chest,flar chfst,Flail chest,Unmatched,1st
Flea infestation,fle infestion,Eye infection,Unmatched,1st
Follicle centre lymphoma diffuse small cell lymphoma stage III,follicrle cenre lymphopa diffues sball vcell ymphoma sbage iiai,Follicle centre lymphoma diffuse small cell lymphoma stage II,Unmatched,1st
Follicle centre lymphoma diffuse small cell lymphoma stage III,fllicle cuentre ylmphoma diffsue smal cvell lygmphoma stafe iig,Follicle centre lymphoma diffuse small cell lymphoma stage II,Unmatched,1st
Follicle centre lymphoma diffuse small cell lymphoma stage III,follilce ecntre lymhpoma difuse smll clel lymphoam stagk hiii,Follicle centre lymphoma diffuse small cell lymphoma stage II,Unmatched,1st
Follicle centre lymphoma diffuse small cell lymphoma stage III,folilcle cmentre lymwphoma diffus smll cnll lamphoma gstage ii,Follicle centre lymphoma diffuse small cell lymphoma stage II,Unmatched,1st
Follicle centre lymphoma diffuse small cell lymphoma stage III,folicle cenre lymphotma diffse somall cfell lymgphoma sxage rii,Follicle centre lymphoma diffuse small cell lymphoma stage II,Unmatched,1st
Follicle centre lymphoma diffuse small cell lymphoma stage IV,folliche cenre lymphoa diffues svall cjell lymphoa stgae iv,Follicle centre lymphoma diffuse small cell lymphoma stage II,Unmatched,1st
Follicle centre lymphoma diffuse small cell lymphoma stage IV,follile ecntre ymphoma dffuse smlal cll lymphowa stge iv,Follicle centre lymphoma diffuse small cell lymphoma stage II,Unmatched,1st
Follicle centre lymphoma diffuse small cell lymphoma stage IV,lollicle cente lympohma diaffuse smll cellr lymphomat stagr iv,Follicle centre lymphoma diffuse small cell lymphoma stage II,Unmatched,1st
Follicle centre lymphoma diffuse small cell lymphoma stage IV,foklicle cnetre loymphoma diffus sall celll lypmhoma stpge iv,Follicle centre lymphoma diffuse small cell lymphoma stage II,Unmatched,1st
Follicle centre lymphoma diffuse small cell lymphoma stage IV,follilce ecentre lympoma iffuse smnll clel lymphom stavge iv,Follicle centre lymphoma diffuse small cell lymphoma stage II,Unmatched,1st
"Follicle centre lymphoma, follicular grade I, II, III stage III",follcile cente lyuphoma fllicultar fgrade i ii ii stgae ii,"Follicle centre lymphoma, follicular grade I, II, III stage II",Unmatched,1st
"Follicle centre lymphoma, follicular grade I, II, III stage III",folilcle centrv lymphoa fylliculr grde i ii itii tsage riii,"Follicle centre lymphoma, follicular grade I, II, III stage II",Unmatched,1st
"Follicle centre lymphoma, follicular grade I, II, III stage III",folliclq center lymphom fxolliaular rgade i ii pii stcge iili,"Follicle centre lymphoma, follicular grade I, II, III stage II",Unmatched,1st
"Follicle centre lymphoma, follicular grade I, II, III stage III",ollicle center lymhpoma flliuclar gradk i ii iiik staeg iwii,"Follicle centre lymphoma, follicular grade I, II, III stage II",Unmatched,1st
"Follicle centre lymphoma, follicular grade I, II, III stage III",follifcle centrb ylmphoma jolltcular gbrade i ii ii stahe iai,"Follicle centre lymphoma, follicular grade I, II, III stage II",Unmatched,1st
"Follicle centre lymphoma, follicular grade I, II, III stage IV",gfollicle cnetre lkymphoma follccluar gradte i ii iivi stagee iv,"Follicle centre lymphoma, follicular grade I, II, III stage II",Unmatched,1st
"Follicle centre lymphoma, follicular grade I, II, III stage IV",follitle cqntre lyumphoma follictar gade i ii ii stagm iv,"Follicle centre lymphoma, follicular grade I, II, III stage II",Unmatched,1st
"Follicle centre lymphoma, follicular grade I, II, III stage IV",oollicle center lymhpoma folliclaur grader i ii ii staeg iv,"Follicle centre lymphoma, follicular grade I, II, III stage II",Unmatched,1st
"Follicle centre lymphoma, follicular grade I, II, III stage IV",folslicle center lympohma folicuar grde i ii iiz sxtage iv,"Follicle centre lymphoma, follicular grade I, II, III stage II",Unmatched,1st
Fungal infection,fngal inrfectian,Anal fungal infection,Unmatched,1st
Gastric cancer stage I,gastrbc cancr dtage i,Gastric cancer stage 0,Unmatched,1st
Gastric cancer stage I,gastrxic cancek sgage i,Gastric cancer stage 0,Unmatched,1st
Gastric cancer stage I,gastirc caner staeg i,Gastric cancer stage 0,Unmatched,1st
Gastric cancer stage I,gastrhc cyncer tage i,Gastric cancer stage 0,Unmatched,1st
Gastric cancer stage I,gastirc cancr staeg i,Gastric cancer stage 0,Unmatched,1st
Gastric cancer stage III,agstric uancer svtage ii,Gastric cancer stage II,Unmatched,1st
Gastric cancer stage III,gaatric cancre tage xii,Gastric cancer stage II,Unmatched,1st
Gastric cancer stage III,ggstric caner tage ii,Gastric cancer stage II,Unmatched,1st
Gastric cancer stage III,gstric cancr stae iki,Gastric cancer stage I,Unmatched,1st
Gastric cancer stage III,gactric ancer staeg ii,Gastric cancer stage II,Unmatched,1st
Gastritis,gtstitis,Cystitis,Unmatched,1st
Gingival recession,gingiavl recsion,Gingival erosion,Unmatched,1st
Glomerular filtration rate normal,gljmerluar wfiltratioc rjate unormal,Glomerular filtration rate abnormal,Unmatched,1st
Glycogen storage disease type I,glcogen tsorage hdisease tyep i,Glycogen storage disease type V,Unmatched,1st
Glycogen storage disease type I,glycogzn jtorage dxisease tye i,Glycogen storage disease type V,Unmatched,1st
Glycogen storage disease type I,glycoegn tsorage isease typei i,Glycogen storage disease type V,Unmatched,1st
Glycogen storage disease type I,glycgoen storzge disase typee i,Glycogen storage disease type V,Unmatched,1st
Glycogen storage disease type I,giycogen soorage disese ntype i,Glycogen storage disease type V,Unmatched,1st
Granuloma,graunoma,Glaucoma,Unmatched,1st
Groin pain,roin pan,Pain in jaw,Unmatched,1st
Blood urine present,blod urnie prsent,Blood urine absent,Unmatched,1st
Haemoglobin A present,haemoltobin a resent,Haemoglobin A absent,Unmatched,1st
Haemoglobin A present,hlemoglobni a resent,Haemoglobin A absent,Unmatched,1st
Haemoptysis,caemopysis,Haemolysis,Unmatched,1st
Hair disorder,xair dvsorder,Ear disorder,Unmatched,1st
Haptoglobin normal,ahptglobin knormal,Haptoglobin abnormal,Unmatched,1st
Heart rate abnormal,hart ratb abnormaal,AST/ALT ratio abnormal,Unmatched,1st
Heart transplant,hear tuazsplant,Hair transplant,Unmatched,1st
Heart transplant,heatr tranepant,Hair transplant,Unmatched,1st
Hepaplastin normal,hepazlastun vnormal,Hepaplastin abnormal,Unmatched,1st
Hepatitis A antibody normal,hpeatitxis a antbody fnormal,Hepatitis A antibody abnormal,Unmatched,1st
Hepatitis B,ehatitis b,Hepatitis A,Unmatched,1st
Hepatitis B,uheatitis b,Hepatitis A,Unmatched,1st
Hepatitis B,hepaitts b,Hepatitis A,Unmatched,1st
Hepatitis B,khepfatitis b,Hepatitis A,Unmatched,1st
Hepatitis B,huepatimis b,Hepatitis A,Unmatched,1st
Hepatitis B antibody,hevatites b aftibody,Hepatitis A antibody,Unmatched,1st
Hepatitis B antibody,hjeatitis b antibwdy,Hepatitis A antibody,Unmatched,1st
Hepatitis B antibody,heatiytis b antibodt,Hepatitis A antibody,Unmatched,1st
Hepatitis B antibody,hepatiqtsi b ansibody,Hepatitis A antibody,Unmatched,1st
Hepatitis B antibody,htpatits b anwtibody,Hepatitis A antibody,Unmatched,1st
Hepatitis B antibody abnormal,khpatitis b antiboyd abnorma,Hepatitis A antibody abnormal,Unmatched,1st
Hepatitis B antibody abnormal,heputiti b ntibody azbnormal,Hepatitis A antibody abnormal,Unmatched,1st
Hepatitis B antibody abnormal,hepattiisf b antibdoy abnoromal,Hepatitis A antibody abnormal,Unmatched,1st
Hepatitis B antibody abnormal,hpeatiti b annibody abnormam,Hepatitis A antibody abnormal,Unmatched,1st
Hepatitis B antibody abnormal,yhepattis b acntibody abgormal,Hepatitis A antibody abnormal,Unmatched,1st
Hepatitis B antibody negative,wefatitis b antbody neguative,Hepatitis A antibody negative,Unmatched,1st
Hepatitis B antibody negative,shepwatitis b anitbody negaiive,Hepatitis A antibody negative,Unmatched,1st
Hepatitis B antibody negative,hepamxitis b antbody negativez,Hepatitis A antibody negative,Unmatched,1st
Hepatitis B antibody negative,eplatitis b anibody negaitve,Hepatitis A antibody negative,Unmatched,1st
Hepatitis B antibody negative,bhgepatitis b antibdoy ngative,Hepatitis A antibody negative,Unmatched,1st
Hepatitis B antibody normal,hepayttiis b antibvdy nokrmal,Hepatitis A antibody normal,Unmatched,1st
Hepatitis B antibody normal,heatiptis b lantibody normakl,Hepatitis A antibody normal,Unmatched,1st
Hepatitis B antibody normal,heatits b antiboyd norma,Hepatitis A antibody normal,Unmatched,1st
Hepatitis B antibody normal,heptxtis b antiody norxal,Hepatitis A antibody normal,Unmatched,1st
Hepatitis B antibody normal,heptitsi b antibod nromal,Hepatitis A antibody normal,Unmatched,1st
Hepatitis B antibody positive,eatitis b oantibody pobitive,Hepatitis A antibody positive,Unmatched,1st
Hepatitis B antibody positive,epatqitis b atnibody positivfe,Hepatitis A antibody positive,Unmatched,1st
Hepatitis B antibody positive,reptaitis b ntibody positave,Hepatitis A antibody positive,Unmatched,1st
Hepatitis B antibody positive,ehpatptis b astibody posieive,Hepatitis A antibody positive,Unmatched,1st
Hepatitis B antibody positive,eptitis b natibody uositive,Hepatitis A antibody positive,Unmatched,1st
Hepatitis C,hheptitis c,Hepatitis A,Unmatched,1st
Hepatitis C,elpatitis c,Hepatitis A,Unmatched,1st
Hepatitis C,heatiti c,Hepatitis A,Unmatched,1st
Hepatitis C,hepatrixtis c,Hepatitis A,Unmatched,1st
Hepatitis C,hepatcaitis c,Hepatitis A,Unmatched,1st
Hepatitis C antibody,hepatzoitis c oantibody,Hepatitis A antibody,Unmatched,1st
Hepatitis C antibody,hepatijts c antiboyd,Hepatitis A antibody,Unmatched,1st
Hepatitis C antibody,heptiis c antibocdy,Hepatitis A antibody,Unmatched,1st
Hepatitis C antibody,hepatts c ntibody,Hepatitis A antibody,Unmatched,1st
Hepatitis C antibody,hpatiits c antibyody,Hepatitis A antibody,Unmatched,1st
Hepatitis C antibody negative,hepaztiutis c lantibody niegative,Hepatitis A antibody negative,Unmatched,1st
Hepatitis C antibody negative,hepaitfis c antibdoy negatijve,Hepatitis A antibody negative,Unmatched,1st
Hepatitis C antibody negative,hepatitxa c antibod negativ,Hepatitis A antibody negative,Unmatched,1st
Hepatitis C antibody negative,heatitrs c anitbody negatiwve,Hepatitis A antibody negative,Unmatched,1st
Hepatitis C antibody negative,epatiti c antbody negtaive,Hepatitis A antibody negative,Unmatched,1st
Hepatitis C antibody positive,hjpattis c antilbody posiytive,Hepatitis A antibody positive,Unmatched,1st
Hepatitis C antibody positive,ehpatitsi c antibdoy psoitive,Hepatitis A antibody positive,Unmatched,1st
Hepatitis C antibody positive,heptits c atnibody pdositive,Hepatitis A antibody positive,Unmatched,1st
Hepatitis C antibody positive,hngpatitis c antibdoy vpositive,Hepatitis A antibody positive,Unmatched,1st
Hepatitis C antibody positive,heaptidtis c antgbody positiv,Hepatitis A antibody positive,Unmatched,1st
Hepatitis D,heratiis d,Hepatitis A,Unmatched,1st
Hepatitis D,hepatiism d,Hepatitis A,Unmatched,1st
Hepatitis D,hvpeatitis d,Hepatitis A,Unmatched,1st
Hepatitis D,hepcttis d,Hepatitis A,Unmatched,1st
Hepatitis D,hpeattis d,Hepatitis A,Unmatched,1st
Hepatitis E,hepaitsi e,Hepatitis A,Unmatched,1st
Hepatitis E,heptaiti e,Hepatitis A,Unmatched,1st
Hepatitis E,hpatiti e,Hepatitis A,Unmatched,1st
Hepatitis E,heatitsi e,Hepatitis A,Unmatched,1st
Hepatitis E,nhepatiits e,Hepatitis A,Unmatched,1st
Hepatitis F,hreptitis f,Hepatitis A,Unmatched,1st
Hepatitis F,hepatimim f,Hepatitis A,Unmatched,1st
Hepatitis F,hepatis f,Hepatitis A,Unmatched,1st
Hepatitis F,hqeptitis f,Hepatitis A,Unmatched,1st
Hepatitis F,sepatctis f,Hepatitis A,Unmatched,1st
Hepatitis G,hgepatnitis g,Hepatitis A,Unmatched,1st
Hepatitis G,heptaifis g,Hepatitis A,Unmatched,1st
Hepatitis G,hepatitni g,Hepatitis A,Unmatched,1st
Hepatitis G,hepstitix g,Hepatitis A,Unmatched,1st
Hepatitis G,heaptitiu g,Hepatitis A,Unmatched,1st
Hepatitis H,heaptitix h,Hepatitis A,Unmatched,1st
Hepatitis H,hepatxiits h,Hepatitis A,Unmatched,1st
Hepatitis H,hnepatits h,Hepatitis A,Unmatched,1st
Hepatitis H,hepaitti h,Hepatitis A,Unmatched,1st
Hepatitis H,heaptiits h,Hepatitis A,Unmatched,1st
Hepatotoxicity,haetotoxicity,Haematotoxicity,Unmatched,1st
High density lipoprotein normal,ihgh desnity iloprotein cnormal,High density lipoprotein abnormal,Unmatched,1st
High grade B-cell lymphoma Burkitt-like lymphoma stage III,igh graude b clel lyphoma burkixt ike gymphoma tage oiii,High grade B-cell lymphoma Burkitt-like lymphoma stage II,Unmatched,1st
High grade B-cell lymphoma Burkitt-like lymphoma stage III,hih grqde b cnell lymyhoma burkitte qlike ylmphoma stxage iiip,High grade B-cell lymphoma Burkitt-like lymphoma stage II,Unmatched,1st
High grade B-cell lymphoma Burkitt-like lymphoma stage III,hgh grake b cll lymhpoma bufkitt loke ylmphoma stagh aiii,High grade B-cell lymphoma Burkitt-like lymphoma stage II,Unmatched,1st
High grade B-cell lymphoma Burkitt-like lymphoma stage III,hgih grde b ecll lymnhoma bxurkitt ilke ylmphoma stae ii,High grade B-cell lymphoma Burkitt-like lymphoma stage II,Unmatched,1st
High grade B-cell lymphoma Burkitt-like lymphoma stage III,phigh grae b cebll hymphoma burmkitt zlike lmyphoma gtage iim,High grade B-cell lymphoma Burkitt-like lymphoma stage II,Unmatched,1st
High grade B-cell lymphoma Burkitt-like lymphoma stage IV,ihgh rgade b gcell lympfoma bvurkitt lie ymphoma staeg iv,High grade B-cell lymphoma Burkitt-like lymphoma stage II,Unmatched,1st
High grade B-cell lymphoma Burkitt-like lymphoma stage IV,igh grzade b cll lyymphoma bdurkitt ike lymhpoma tsage iv,High grade B-cell lymphoma Burkitt-like lymphoma stage II,Unmatched,1st
High grade B-cell lymphoma Burkitt-like lymphoma stage IV,hpigh grae b cetll lyphoma burkitd lbike lyphoma stgage iv,High grade B-cell lymphoma Burkitt-like lymphoma stage II,Unmatched,1st
High grade B-cell lymphoma Burkitt-like lymphoma stage IV,mhigh gtade b cellx lymahoma burckitt lhike lymphomam sltage iv,High grade B-cell lymphoma Burkitt-like lymphoma stage II,Unmatched,1st
High grade B-cell lymphoma Burkitt-like lymphoma stage IV,higs grado b ell lymphomda burktt lipke lyphoma sjage iv,High grade B-cell lymphoma Burkitt-like lymphoma stage II,Unmatched,1st
Hip fracture,haip fradcture,Hand fracture,Unmatched,1st
HIV infection CDC Group III,shiv nifectuon dc groub ii,HIV infection CDC Group II,Unmatched,1st
HIV infection CDC Group III,hvi infectkpon dc groupm gii,HIV infection CDC Group II,Unmatched,1st
HIV infection CDC Group III,hvi vnection dcc goup ii,HIV infection CDC Group II,Unmatched,1st
HIV infection CDC Group III,ihv fection cidc grop ii,HIV infection CDC Group II,Unmatched,1st
HIV infection CDC Group III,hivz infectvino ccd gruop ii,HIV infection CDC Group II,Unmatched,1st
HIV infection CDC Group IV subgroup B,iv gnfecion dc grfoup iv subgorup b,HIV infection CDC Group IV subgroup A,Unmatched,1st
HIV infection CDC Group IV subgroup B,kiv inecction dc grup iv subgropu b,HIV infection CDC Group IV subgroup A,Unmatched,1st
HIV infection CDC Group IV subgroup B,hid infecivon dc iroup iv usbgroup b,HIV infection CDC Group IV subgroup A,Unmatched,1st
HIV infection CDC Group IV subgroup B,hi ineedtion cc grounp iv sobgroup b,HIV infection CDC Group IV subgroup A,Unmatched,1st
HIV infection CDC Group IV subgroup B,hxiv infclction ldc goup iv subiroup b,HIV infection CDC Group IV subgroup A,Unmatched,1st
HIV infection CDC Group IV subgroup C2,iv infoetcion cc grokup iv subgrup c2,HIV infection CDC Group IV subgroup C1,Unmatched,1st
HIV infection CDC Group IV subgroup C2,dhiv ineftion ccd rgoup iv subroup c2,HIV infection CDC Group IV subgroup C1,Unmatched,1st
HIV infection CDC Group IV subgroup C2,hxv iwection vcdc gzroup iv subgroulp c2,HIV infection CDC Group IV subgroup C1,Unmatched,1st
HIV infection CDC Group IV subgroup C2,liv infetoin cdu gropu iv msubgroup c2,HIV infection CDC Group IV subgroup C1,Unmatched,1st
HIV infection CDC Group IV subgroup C2,hifv infenctin dc roup iv usbgroup c2,HIV infection CDC Group IV subgroup C1,Unmatched,1st
HIV infection CDC Group IV subgroup D,hia infbctin cdr agroup iv subgrohup d,HIV infection CDC Group IV subgroup A,Unmatched,1st
HIV infection CDC Group IV subgroup D,qhiv infectoim cdpc froup iv subgroupm d,HIV infection CDC Group IV subgroup A,Unmatched,1st
HIV infection CDC Group IV subgroup D,kiv inefnction dcc grouep iv subgropu d,HIV infection CDC Group IV subgroup A,Unmatched,1st
HIV infection CDC Group IV subgroup D,htv infetio ccd ghroup iv sugbroup d,HIV infection CDC Group IV subgroup A,Unmatched,1st
HIV infection CDC Group IV subgroup D,hvi iufectino ccd rgoup iv suqgroup d,HIV infection CDC Group IV subgroup A,Unmatched,1st
HIV infection CDC Group IV subgroup E,hjiv infectivo pdc gorup iv subgproup e,HIV infection CDC Group IV subgroup A,Unmatched,1st
HIV infection CDC Group IV subgroup E,his insfeftion qcdc grop iv suybgroup e,HIV infection CDC Group IV subgroup A,Unmatched,1st
HIV infection CDC Group IV subgroup E,hv iwfectino cdcp vgroup iv sbgroup e,HIV infection CDC Group IV subgroup A,Unmatched,1st
HIV infection CDC Group IV subgroup E,ihv inectoin cd gruoup iv jubgroup e,HIV infection CDC Group IV subgroup A,Unmatched,1st
HIV infection CDC Group IV subgroup E,iv infechtin ccd gropu iv subgyroup e,HIV infection CDC Group IV subgroup A,Unmatched,1st
Hodgkin's disease stage III,hogikn's disevase staeg miii,Hodgkin's disease stage II,Unmatched,1st
Hodgkin's disease stage III,hoqdgkins' disemse tsage tiii,Hodgkin's disease stage II,Unmatched,1st
Hodgkin's disease stage III,hodgkoi'ns diszease soage ii,Hodgkin's disease stage II,Unmatched,1st
Hodgkin's disease stage III,hodgkux's diseae tsage igii,Hodgkin's disease stage II,Unmatched,1st
Hodgkin's disease stage III,hdogin's disese satge yii,Hodgkin's disease stage I,Unmatched,1st
Hypervolaemia,hypervalaemai,Hyperkalaemia,Unmatched,1st
Hypnotherapy,hyprothrapy,Hydrotherapy,Unmatched,1st
Hypopharyngeal cancer stage I,hmoppharyngeal cancr sctage i,Hypopharyngeal cancer stage 0,Unmatched,1st
Hypopharyngeal cancer stage I,yhpopharyngael cacer astage i,Hypopharyngeal cancer stage 0,Unmatched,1st
Hypopharyngeal cancer stage I,hypoqpharyngea acncer stpge i,Hypopharyngeal cancer stage 0,Unmatched,1st
Hypopharyngeal cancer stage I,hypopharybrngeal pcancer staeg i,Hypopharyngeal cancer stage 0,Unmatched,1st
Hypopharyngeal cancer stage I,dhypopharytgeal cafncer utage i,Hypopharyngeal cancer stage 0,Unmatched,1st
Hypopharyngeal cancer stage III,hypoalharyngeal acncer szage iim,Hypopharyngeal cancer stage II,Unmatched,1st
Hypopharyngeal cancer stage III,hyppharyxgeal cancr stcage iie,Hypopharyngeal cancer stage II,Unmatched,1st
Hypopharyngeal cancer stage III,hypohparygneal cnacer atage ii,Hypopharyngeal cancer stage II,Unmatched,1st
Hypopharyngeal cancer stage III,zypopharyngealb canecr stagoe ii,Hypopharyngeal cancer stage II,Unmatched,1st
Hypopharyngeal cancer stage III,hpopharyngehl canced stagh ii,Hypopharyngeal cancer stage II,Unmatched,1st
Hypopharyngeal cancer stage IV,hypophrayngeoal ccancer stange iv,Hypopharyngeal cancer stage II,Unmatched,1st
Hypopharyngeal cancer stage IV,hypophabngeal cauncer stag iv,Hypopharyngeal cancer stage II,Unmatched,1st
Hypopharyngeal cancer stage IV,hypohparyngeayl caner sage iv,Hypopharyngeal cancer stage II,Unmatched,1st
Hypopharyngeal cancer stage IV,hyophparyngeal cancr sage iv,Hypopharyngeal cancer stage II,Unmatched,1st
Hypopharyngeal cancer stage IV,hrpopharyngel ancer stagqe iv,Hypopharyngeal cancer stage II,Unmatched,1st
Hypotonia,hyrtonia,Dystonia,Unmatched,1st
Ileal stenosis,ieal steonsis,Anal stenosis,Unmatched,1st
Ileal ulcer,ilal lucer,Anal ulcer,Unmatched,1st
Ileal ulcer,ieal ulcre,Anal ulcer,Unmatched,1st
Illusion,iflusion,Infusion site joint effusion,Unmatched,1st
Infection,inwction,Injection site infection,Unmatched,1st
Injection site rash,injectno seite bash,Injection site mass,Unmatched,1st
Injection site rash,xijection situ rasa,Injection site mass,Unmatched,1st
Injury,inury,Intra-abdominal vascular injury,Unmatched,1st
Injury,injry,Intra-abdominal vascular injury,Unmatched,1st
Intestinal T-cell lymphoma stage III,iantestlinal t ceyl lylmphoma satge iqii,Intestinal T-cell lymphoma stage II,Unmatched,1st
Intestinal T-cell lymphoma stage III,nitestinml t celm lymphoam stge uii,Intestinal T-cell lymphoma stage II,Unmatched,1st
Intestinal T-cell lymphoma stage III,inetstianl t cel lymphboma sage wiii,Intestinal T-cell lymphoma stage II,Unmatched,1st
Intestinal T-cell lymphoma stage III,iketstinal t celf lmphoma atage ii,Intestinal T-cell lymphoma stage II,Unmatched,1st
Intestinal T-cell lymphoma stage III,intetsinah t cel lmphoma xstage iiiv,Intestinal T-cell lymphoma stage II,Unmatched,1st
Intestinal T-cell lymphoma stage IV,qintestina t ceml lymphozma stag iv,Intestinal T-cell lymphoma stage II,Unmatched,1st
Intestinal T-cell lymphoma stage IV,bintestinlal t cellv lymhpoma stae iv,Intestinal T-cell lymphoma stage II,Unmatched,1st
Intestinal T-cell lymphoma stage IV,intdetinal t cellf lympphoma ntage iv,Intestinal T-cell lymphoma stage II,Unmatched,1st
