MRA_term,Modified_term,SearcherReturned_term,State,Rank
Trisomy 21,trisnomy 21,Trisomy 13,Unmatched,2nd
Trisomy 21,triosmy 21,Trisomy 13,Unmatched,2nd
Trisomy 21,trisoy 21,Trisomy 13,Unmatched,2nd
Trisomy 21,triqsomy 21,Trisomy 13,Unmatched,2nd
Trisomy 21,rtisomy 21,Trisomy 13,Unmatched,2nd
Trisomy 22,trsiomy 22,Trisomy 13,Unmatched,2nd
Trisomy 22,trasomy 22,Trisomy 13,Unmatched,2nd
Trisomy 22,trisoym 22,Trisomy 13,Unmatched,2nd
Trisomy 22,trssomy 22,Trisomy 13,Unmatched,2nd
Trisomy 22,trismy 22,Trisomy 13,Unmatched,2nd
Urethritis,utrhritis,Arthritis climacteric,Unmatched,2nd
Vaginal cancer stage II,vainal cncer staeg ii,Anal cancer stage III,Unmatched,2nd
Vaginal cancer stage IVA,vainal cncer staeg iav,Anal cancer stage IV,Unmatched,2nd
Vaginal cancer stage IVB,vaginla ckncer stauge ivl,Vaginal cancer stage II,Unmatched,2nd
Vaginal cancer stage IVB,vagnnal cance rstage vib,Vaginal cancer stage III,Unmatched,2nd
Vaginal cancer stage IVB,vagnal cancdr tsage zvb,Vaginal cancer stage IVA,Unmatched,2nd
Vaginal cancer stage IVB,vagxnal cncer stagt iv,Vaginal cancer stage IVA,Unmatched,2nd
Vein disorder,ein diskorder,Eye disorder,Unmatched,2nd
VIIth nerve injury,viih nercve injqry,VIIIth nerve injury,Unmatched,2nd
VIIth nerve injury,iith nerv inury,VIIIth nerve injury,Unmatched,2nd
Vitamin B2 deficiency,vitawmin b2 geficienyc,Vitamin B12 deficiency,Unmatched,2nd
Vitamin B2 deficiency,vitamio b2 deficliwency,Vitamin B12 deficiency,Unmatched,2nd
Vitamin B2 deficiency,viatmin b2 deficzuiency,Vitamin B12 deficiency,Unmatched,2nd
Vitamin B2 deficiency,vsitamin b2 edficienc,Vitamin B12 deficiency,Unmatched,2nd
Vitamin B2 deficiency,vitambin b2 dficency,Vitamin B12 deficiency,Unmatched,2nd
Vitamin B6 deficiency,viamin b6 defciencwy,Vitamin B12 deficiency,Unmatched,2nd
Vitamin B6 deficiency,vittamin b6 deicienjy,Vitamin B12 deficiency,Unmatched,2nd
Vitamin B6 deficiency,vitadmin b6 depicienyc,Vitamin B12 deficiency,Unmatched,2nd
Vitamin B6 deficiency,vtamin b6 dreifciency,Vitamin B12 deficiency,Unmatched,2nd
Vitamin B6 deficiency,vgitamin b6 dehifciency,Vitamin B12 deficiency,Unmatched,2nd
Vitamin D deficiency,vitmin d beficinecy,Vitamin C deficiency,Unmatched,2nd
Vitamin D deficiency,vtamin d defgicienwcy,Vitamin C deficiency,Unmatched,2nd
Vitamin D deficiency,ivtamin d deficiyenck,Vitamin C deficiency,Unmatched,2nd
Vitamin D deficiency,vitamzin d dfpciency,Vitamin C deficiency,Unmatched,2nd
Vitamin D deficiency,vmtamin d defncirency,Vitamin C deficiency,Unmatched,2nd
Vitamin E deficiency,vitomin e defgiency,Vitamin C deficiency,Unmatched,2nd
Vitamin E deficiency,rvitamin e fdeiciency,Vitamin C deficiency,Unmatched,2nd
Vitamin E deficiency,ivtamin e defciienc,Vitamin C deficiency,Unmatched,2nd
Vitamin E deficiency,jvitamin e defibienco,Vitamin C deficiency,Unmatched,2nd
Vitamin E deficiency,viamin e defjcency,Vitamin C deficiency,Unmatched,2nd
Vitamin K deficiency,vtiamin k dleficinecy,Vitamin C deficiency,Unmatched,2nd
Vitamin K deficiency,vitasmin k defiliecncy,Vitamin C deficiency,Unmatched,2nd
Vitamin K deficiency,vitmin k deficiuny,Vitamin C deficiency,Unmatched,2nd
Vitamin K deficiency,yitamin k dficinecy,Vitamin C deficiency,Unmatched,2nd
Vitamin K deficiency,vitaimin k deficeicy,Vitamin C deficiency,Unmatched,2nd
VIth nerve injury,viths nzerve injutry,VIIth nerve injury,Unmatched,2nd
VIth nerve injury,ivth nerv irnjury,VIIth nerve injury,Unmatched,2nd
VIth nerve injury,vtih nerven iwnjury,VIIth nerve injury,Unmatched,2nd
VIth nerve injury,vitd nervr injry,VIIth nerve injury,Unmatched,2nd
VIth nerve injury,nith nevre injur,VIIth nerve injury,Unmatched,2nd
Vth nerve injury,vtt nnerve injusry,VIth nerve injury,Unmatched,2nd
Vth nerve injury,vtvh nervr nijury,VIth nerve injury,Unmatched,2nd
Vth nerve injury,vzh nerev njury,VIth nerve injury,Unmatched,2nd
Vth nerve injury,vih nerye injur,VIIth nerve injury,Unmatched,2nd
Vulval cancer stage III,vulvl cance ptage ifi,Vulval cancer stage II,Unmatched,2nd
XIIth nerve injury,ixith ngrve ijnjury,VIIIth nerve injury,Unmatched,2nd
XIIth nerve injury,oiith nefve injruy,VIIIth nerve injury,Unmatched,2nd
XIIth nerve injury,ixith lnerve ifjury,VIIIth nerve injury,Unmatched,2nd
XIIth nerve injury,xinith ndrve injuvry,VIIth nerve injury,Unmatched,2nd
XIth nerve injury,xifth nerev injuryw,VIIth nerve injury,Unmatched,2nd
XIth nerve injury,xiah nerv ijury,XIIth nerve injury,Unmatched,2nd
XIth nerve injury,xth nerev injuyr,VIth nerve injury,Unmatched,2nd
XIth nerve injury,ixth neree injuy,VIIth nerve injury,Unmatched,2nd
XIth nerve injury,xzth erve injkry,VIth nerve injury,Unmatched,2nd
Cholaemia,cholama,Cholera,Unmatched,2nd
Agnosia,anosia,Anotia,Unmatched,2nd
Oral infection,opral infwectioin,Viral infection,Unmatched,2nd
XIth nerve paralysis,iith nervd paralssi,VIth nerve paralysis,Unmatched,2nd
Scar pain,sacr pasin,Ear pain,Unmatched,2nd
Scar pain,car paih,Ear pain,Unmatched,2nd
Ochlophobia,olcophobia,Algophobia,Unmatched,2nd
Nasal candidiasis,nsal candiidasps,Oral candidiasis,Unmatched,2nd
Nasal candidiasis,nsal candidilssi,Oral candidiasis,Unmatched,2nd
Vitamin D,vitamni d,Vitamin A,Unmatched,2nd
Vitamin D,vitamni d,Vitamin A,Unmatched,2nd
Vitamin D,ivtamin d,Vitamin A,Unmatched,2nd
Vitamin D,vitamid d,Vitamin A,Unmatched,2nd
Vitamin D,vitdmin d,Vitamin A,Unmatched,2nd
Complement factor C1 decreased,compleometn wfactor c1 decreasvde,Complement factor C4 decreased,Unmatched,2nd
Complement factor C1 decreased,cmogplement jfactor c1 decreayesd,Complement factor C4 decreased,Unmatched,2nd
Complement factor C1 decreased,compemnt afctor c1 efcreased,Complement factor C3 decreased,Unmatched,2nd
Complement factor C1 decreased,cmplemetn facor c1 decreaesi,Complement factor C4 decreased,Unmatched,2nd
Complement factor C1 decreased,complcmennt fctor c1 diecreasd,Complement factor C4 decreased,Unmatched,2nd
Complement factor C1 increased,copmlemvnt fatcor c1 increashe,Complement factor C4 increased,Unmatched,2nd
Complement factor C1 increased,compcemetn factrr c1 fncreqsed,Complement factor C4 increased,Unmatched,2nd
Complement factor C1 increased,omplemnt fctor c1 ncreasedl,Complement factor C4 increased,Unmatched,2nd
Complement factor C1 increased,comlpemet ftactor c1 incceasen,Complement factor C4 increased,Unmatched,2nd
Complement factor C1 increased,ccmoplement fctor c1 qncreaxed,Complement factor C4 increased,Unmatched,2nd
Complement factor C2 decreased,fcomplemwnt facotr c2 detreamed,Complement factor C4 decreased,Unmatched,2nd
Complement factor C2 decreased,ocpmlement fctor c2 dscerased,Complement factor C4 decreased,Unmatched,2nd
Complement factor C2 decreased,cuompelment factro c2 decrealesd,Complement factor C4 decreased,Unmatched,2nd
Complement factor C2 decreased,copmleemnt fvactor c2 edcreasoed,Complement factor C4 decreased,Unmatched,2nd
Complement factor C2,complemglent factsr c2,Complement factor C4,Unmatched,2nd
Complement factor C2,complemeub facdor c2,Complement factor C4,Unmatched,2nd
Complement factor C2,kmoplement facor c2,Complement factor C4,Unmatched,2nd
Complement factor C2,comnlemetn facter c2,Complement factor C4,Unmatched,2nd
Complement factor C2,compleemtn factro c2,Complement factor C4,Unmatched,2nd
Complement factor C2 increased,complmemnt facor c2 ineieased,Complement factor C4 increased,Unmatched,2nd
Complement factor C2 increased,ocmplmeent fvctor c2 increraoed,Complement factor C4 increased,Unmatched,2nd
Complement factor C2 increased,compelemnt fctor c2 sincresaed,Complement factor C4 increased,Unmatched,2nd
Complement factor C2 increased,comphlment factokr c2 increaode,Complement factor C4 increased,Unmatched,2nd
Complement factor C2 increased,complemaen factr c2 hcreased,Complement factor C3 decreased,Unmatched,2nd
Factor XII deficiency,fcator ii diefciency,Factor IX deficiency,Unmatched,2nd
Factor XII deficiency,afctor ixi dfciiency,Factor II deficiency,Unmatched,2nd
Factor XII deficiency,fcator xi defieieuncy,Factor IX deficiency,Unmatched,2nd
Factor XII deficiency,factofr xi dfeiciencwy,Factor IX deficiency,Unmatched,2nd
Factor XII deficiency,fuctor xi dficiecny,Factor IX deficiency,Unmatched,2nd
Semen discolouration,semn discolouratufion,Vein discolouration,Unmatched,2nd
Semen discolouration,seen idscolxuration,Vein discolouration,Unmatched,2nd
Nasal discomfort,nsal isdcomfort,Oral discomfort,Unmatched,2nd
Factor III deficiency,facttor ii deifiency,Factor IX deficiency,Unmatched,2nd
Factor III deficiency,fattor giii deifcency,Factor VII deficiency,Unmatched,2nd
Factor III deficiency,facotr diii dfeicaency,Factor VII deficiency,Unmatched,2nd
Factor III deficiency,fcator ilii defziency,Factor VII deficiency,Unmatched,2nd
Factor III deficiency,factobr dii edficiexcy,Factor VII deficiency,Unmatched,2nd
Factor X deficiency,fatcor x degficliency,Factor IX deficiency,Unmatched,2nd
Factor X deficiency,factro x deifcieency,Factor IX deficiency,Unmatched,2nd
Factor X deficiency,factoy x deficeinmy,Factor IX deficiency,Unmatched,2nd
Factor X deficiency,faftor x defceincy,Factor IX deficiency,Unmatched,2nd
Factor X deficiency,facter x tdeficoiency,Factor IX deficiency,Unmatched,2nd
Injection,inectifn,Injection site joint infection,Unmatched,2nd
Injection,jiection,Ejection fraction,Unmatched,2nd
Cysteine urine present,csyteine urien prsent,Cystine urine present,Unmatched,2nd
Glycogen storage disease type VII,glyctogen storhage diseae ype vji,Glycogen storage disease type I,Unmatched,2nd
Glycogen storage disease type VII,glcyogen tsorage dnisease tuype voii,Glycogen storage disease type VI,Unmatched,2nd
Glycogen storage disease type VII,glycoagen sutorage diseaes typ vsii,Glycogen storage disease type VI,Unmatched,2nd
Glycogen storage disease type VII,glycgen stroage diseas tpye viih,Glycogen storage disease type VI,Unmatched,2nd
Glycogen storage disease type VII,glycogenv torage ddsease tpye viv,Glycogen storage disease type VI,Unmatched,2nd
Glycogen storage disease type VIII,glqcogen torage kdisease tyep ivii,Glycogen storage disease type VI,Unmatched,2nd
Glycogen storage disease type VIII,jglycogen stroage diesase tye vii,Glycogen storage disease type VI,Unmatched,2nd
Glycogen storage disease type VIII,glycoge tsorage dismase typey wiii,Glycogen storage disease type VII,Unmatched,2nd
Glycogen storage disease type VIII,glcogen storkage diseae kype vtii,Glycogen storage disease type VI,Unmatched,2nd
Glycogen storage disease type VIII,glycoge ctorage disase tpye vii,Glycogen storage disease type VI,Unmatched,2nd
Glycogen storage disease type IV,glyfcogen storae dipease tupe iv,Glycogen storage disease type VI,Unmatched,2nd
Glycogen storage disease type IV,glycognen storamge dihsease tye iv,Glycogen storage disease type VI,Unmatched,2nd
Glycogen storage disease type IV,glycogeen storge diseaes tyep iv,Glycogen storage disease type VI,Unmatched,2nd
Glycogen storage disease type IV,gslycogen storag dislase typ iv,Glycogen storage disease type VI,Unmatched,2nd
Glycogen storage disease type IV,glcyogen stroage dsiease typ iv,Glycogen storage disease type VI,Unmatched,2nd
Glycogen storage disease type III,glyocgen storaeg deisease tgype ii,Glycogen storage disease type VI,Unmatched,2nd
Glycogen storage disease type III,golycogen storake diseae tye ibi,Glycogen storage disease type VII,Unmatched,2nd
Glycogen storage disease type III,glycgen storagle dicsease thype hii,Glycogen storage disease type VII,Unmatched,2nd
Glycogen storage disease type III,gylcogen storgae diseas tuype ii,Glycogen storage disease type VI,Unmatched,2nd
Glycogen storage disease type III,glpycogen storge diseaes tycpe ii,Glycogen storage disease type VI,Unmatched,2nd
Neurolysis,neurlsis,Enuresis,Unmatched,2nd
Trisomy 8,trismy 8,Trisomy 13,Unmatched,2nd
Trisomy 8,trsiomy 8,Trisomy 13,Unmatched,2nd
Trisomy 8,trisomw 8,Trisomy 13,Unmatched,2nd
Trisomy 8,triuomy 8,Trisomy 13,Unmatched,2nd
Trisomy 8,trisompy 8,Trisomy 13,Unmatched,2nd
Trisomy 18,tnisomy 18,Trisomy 13,Unmatched,2nd
Trisomy 18,rtisomy 18,Trisomy 13,Unmatched,2nd
Trisomy 18,trisomn 18,Trisomy 13,Unmatched,2nd
Trisomy 18,trigomy 18,Trisomy 13,Unmatched,2nd
Trisomy 18,trmsomy 18,Trisomy 13,Unmatched,2nd
Trisomy 17,trisbomy 17,Trisomy 13,Unmatched,2nd
Trisomy 17,triisomy 17,Trisomy 13,Unmatched,2nd
Trisomy 17,tgrisomy 17,Trisomy 13,Unmatched,2nd
Trisomy 17,trisovy 17,Trisomy 13,Unmatched,2nd
Trisomy 17,ztrisomy 17,Trisomy 13,Unmatched,2nd
Lipoprotein (a) decreased,lporotein a secreaseu,Protein S decreased,Unmatched,2nd
Phonophobia,phophobia,Phagophobia,Unmatched,2nd
Haemoglobin D disease,haeoglboin d diseae,Haemoglobin E disease,Unmatched,2nd
Haemoglobin D disease,ahemoglboin d disase,Haemoglobin E disease,Unmatched,2nd
Haemoglobin D disease,haeomglbin d disemase,Haemoglobin E disease,Unmatched,2nd
Haemoglobin D disease,haemozgolbin d dsiease,Haemoglobin E disease,Unmatched,2nd
Haemoglobin D disease,haemogoglobin d cisease,Haemoglobin E disease,Unmatched,2nd
XYY syndrome,xyx eyndrome,XXYY syndrome,Unmatched,2nd
XYY syndrome,yxy syndrme,XXYY syndrome,Unmatched,2nd
Hepatitis E antibody positive,heatiti e antxbody ositive,Hepatitis B antibody positive,Unmatched,2nd
Hepatitis E antibody positive,heptaits e antiboyd postiive,Hepatitis B antibody positive,Unmatched,2nd
Hepatitis E antibody positive,iheatitis e antibjody ipositive,Hepatitis B antibody positive,Unmatched,2nd
Hepatitis E antibody positive,rhiepatitis e antibdy postive,Hepatitis B antibody positive,Unmatched,2nd
Hepatitis E antibody positive,hepaittits e antbody psitive,Hepatitis B antibody positive,Unmatched,2nd
Hepatitis E antibody,ehptitis e antbody,Hepatitis B antibody,Unmatched,2nd
Hepatitis E antibody,hemtitis e antijody,Hepatitis B antibody,Unmatched,2nd
Hepatitis E antibody,hexpatiis e antibpody,Hepatitis B antibody,Unmatched,2nd
Hepatitis E antibody,hnpaittis e antebody,Hepatitis B antibody,Unmatched,2nd
Hepatitis E antibody,heatiits e antbody,Hepatitis B antibody,Unmatched,2nd
Hepatitis E antibody negative,hepvtitbs e antbiody negatve,Hepatitis B antibody negative,Unmatched,2nd
Hepatitis E antibody negative,epaitis e xantibody nzgative,Hepatitis B antibody negative,Unmatched,2nd
Hepatitis E antibody negative,lheptitis e anqibody negativ,Hepatitis B antibody negative,Unmatched,2nd
Hepatitis E antibody negative,ehpatiris e aatibody ngeative,Hepatitis B antibody negative,Unmatched,2nd
Hepatitis E antibody negative,vepawitis e antibady negatiqe,Hepatitis B antibody negative,Unmatched,2nd
Hepatitis E antibody abnormal,ahepatnitis e atnibody abnqormal,Hepatitis B antibody abnormal,Unmatched,2nd
Hepatitis E antibody abnormal,hepattigis e antbiody abniormal,Hepatitis B antibody abnormal,Unmatched,2nd
Hepatitis E antibody abnormal,hepatkstis e antisody abonrmal,Hepatitis B antibody abnormal,Unmatched,2nd
Hepatitis E antibody abnormal,iepattis e antiody abnwrmal,Hepatitis B antibody abnormal,Unmatched,2nd
Hepatitis E antibody abnormal,hoepattis e anitbody abnomral,Hepatitis B antibody abnormal,Unmatched,2nd
Hepatitis E antibody normal,hepavttiis e anfibody noraml,Hepatitis B antibody normal,Unmatched,2nd
Hepatitis E antibody normal,hepazitiz e antibodby ormal,Hepatitis B antibody normal,Unmatched,2nd
Hepatitis E antibody normal,heptitiks e antibxody norhmal,Hepatitis B antibody normal,Unmatched,2nd
Hepatitis E antibody normal,hcpatiis e antiody nmrmal,Hepatitis B antibody normal,Unmatched,2nd
Hepatitis E antibody normal,epatiis e natibody ynormal,Hepatitis A antibody normal,Unmatched,2nd
Vitamin B1 increased,vitain b1 ihrceased,Vitamin B6 increased,Unmatched,2nd
Vitamin B1 increased,vqtamin b1 icnreaseld,Vitamin B6 increased,Unmatched,2nd
Vitamin B1 increased,vitamni b1 kncrewsed,Vitamin B6 increased,Unmatched,2nd
Vitamin B1 increased,vitamni b1 increashkd,Vitamin B6 increased,Unmatched,2nd
Vitamin B1 increased,viamin b1 incraesde,Vitamin B6 increased,Unmatched,2nd
Vitamin B1 decreased,ivtamin b1 edceased,Vitamin B6 decreased,Unmatched,2nd
Vitamin B1 decreased,vitamn b1 decetased,Vitamin B6 decreased,Unmatched,2nd
Vitamin B1 decreased,vitamni b1 dcreaed,Vitamin B6 decreased,Unmatched,2nd
Vitamin B1 decreased,vitamiq b1 dcerease,Vitamin B6 decreased,Unmatched,2nd
Vitamin B1 decreased,vtamin b1 decreatde,Vitamin B6 decreased,Unmatched,2nd
Vitamin B2 increased,vitmin b2 icnrgased,Vitamin B6 increased,Unmatched,2nd
Vitamin B2 increased,viatmin b2 ipncreaesd,Vitamin B6 increased,Unmatched,2nd
Vitamin B2 increased,viamin b2 icresaed,Vitamin B6 increased,Unmatched,2nd
Vitamin B2 increased,vitamni b2 incresated,Vitamin B6 increased,Unmatched,2nd
Vitamin B2 increased,vitmain b2 itcreasd,Vitamin B6 increased,Unmatched,2nd
Vitamin B2 decreased,vitamhin b2 dermeased,Vitamin B6 decreased,Unmatched,2nd
Vitamin B2 decreased,nvitamin b2 dsecreaesd,Vitamin B6 decreased,Unmatched,2nd
Vitamin B2 decreased,vitamitn b2 ecresaed,Vitamin B6 decreased,Unmatched,2nd
Vitamin B2 decreased,vtiamin b2 dcereeased,Vitamin B6 decreased,Unmatched,2nd
Vitamin B2 decreased,vitnamin b2 dceeased,Vitamin B6 decreased,Unmatched,2nd
Vitamin K increased,vitamid k nncgeased,Vitamin E increased,Unmatched,2nd
Vitamin K increased,ivtamin k incqoeased,Vitamin E increased,Unmatched,2nd
Vitamin K increased,vitain k iancreafed,Vitamin E increased,Unmatched,2nd
Vitamin K increased,viwamin k inmcrased,Vitamin E increased,Unmatched,2nd
Vitamin K increased,veitamin k nceeased,Vitamin E increased,Unmatched,2nd
Vitamin K decreased,vitamnin k decrekasde,Vitamin E decreased,Unmatched,2nd
Vitamin K decreased,vitamio k decrekse,Vitamin E decreased,Unmatched,2nd
Vitamin K decreased,vitami k xezcreased,Vitamin E decreased,Unmatched,2nd
Vitamin K decreased,vitadin k duecraesed,Vitamin E decreased,Unmatched,2nd
Vitamin K decreased,vitamimn k dmecreasd,Vitamin E decreased,Unmatched,2nd
Anti factor VII antibody positive,acnti fanctor ivi andtibody posiive,Anti factor V antibody positive,Unmatched,2nd
Anti factor VII antibody positive,atni facor ivi antiboyd posiive,Anti factor V antibody positive,Unmatched,2nd
Anti factor XII antibody positive,anit famctor xcii antiobdy positiv,Anti factor VII antibody positive,Unmatched,2nd
Anti factor XII antibody positive,anui zactor xiwi antiody pssitive,Anti factor VII antibody positive,Unmatched,2nd
Anti factor XII antibody positive,agti actor xiid antiboy pvsitive,Anti factor VII antibody positive,Unmatched,2nd
Anti factor XII antibody positive,ant factsr xi atibody posintive,Anti factor XI antibody positive,Unmatched,2nd
Anti factor XII antibody positive,antn factro ii antibodyc poistive,Anti factor IX antibody positive,Unmatched,2nd
Vitamin E,vitamir e,Vitamin A,Unmatched,2nd
Vitamin E,vaitamin e,Vitamin A,Unmatched,2nd
Vitamin E,voitamin e,Vitamin A,Unmatched,2nd
Vitamin E,hitamin e,Vitamin A,Unmatched,2nd
Vitamin E,vitammn e,Vitamin A,Unmatched,2nd
Vitamin B1,viamin b1,Vitamin B6,Unmatched,2nd
Vitamin B1,vitagmin b1,Vitamin B6,Unmatched,2nd
Vitamin B1,ivtamin b1,Vitamin B6,Unmatched,2nd
Vitamin B1,vitamkn b1,Vitamin B6,Unmatched,2nd
Vitamin B1,vitamn b1,Vitamin B6,Unmatched,2nd
Vitamin B2,vitamn b2,Vitamin B6,Unmatched,2nd
Vitamin B2,vitamn b2,Vitamin B6,Unmatched,2nd
Vitamin B2,viatmin b2,Vitamin B6,Unmatched,2nd
Vitamin B2,vitaimn b2,Vitamin B6,Unmatched,2nd
Vitamin B2,vitamyn b2,Vitamin B6,Unmatched,2nd
Vitamin K,vitain k,Vitamin A,Unmatched,2nd
Vitamin K,vtiamin k,Vitamin A,Unmatched,2nd
Vitamin K,vitamn k,Vitamin A,Unmatched,2nd
Vitamin K,viatmin k,Vitamin A,Unmatched,2nd
Vitamin K,vitamn k,Vitamin A,Unmatched,2nd
Gallbladder cancer stage I,sallbladdef caocer stawge i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gabbladder canccer stgae i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gailbladdre cance stgae i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,glallbldder canceur staeg i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,galrlbldder ucancer stlage i,Gallbladder cancer stage IV,Unmatched,2nd
Pancreatic carcinoma stage III,pancrztic carcinohm ntage yii,Pancreatic carcinoma stage II,Unmatched,2nd
Hepatic cancer stage III,heppatic cancber stagei iji,Hepatic cancer stage II,Unmatched,2nd
Mitochondrial DNA depletion,mitochsndria mdna pdletion,Acquired mitochondrial DNA deletion,Unmatched,2nd
Faecaluria,faecaliua,Faecalith,Unmatched,2nd
Hepatitis D antibody positive,hepkattis d antbody positie,Hepatitis B antibody positive,Unmatched,2nd
Hepatitis D antibody positive,hepatiijs d antibodys posiive,Hepatitis B antibody positive,Unmatched,2nd
Hepatitis D antibody positive,hepaticsi d antibode positiev,Hepatitis B antibody positive,Unmatched,2nd
Hepatitis D antibody positive,heptaiti d antidbody psitive,Hepatitis B antibody positive,Unmatched,2nd
Hepatitis D antibody positive,dlhepatitis d antdbody positivev,Hepatitis B antibody positive,Unmatched,2nd
Hepatitis D antibody,hepkatitic d antiody,Hepatitis B antibody,Unmatched,2nd
Hepatitis D antibody,hephjtitis d antiobdy,Hepatitis B antibody,Unmatched,2nd
Hepatitis D antibody,hlpytitis d antibdy,Hepatitis B antibody,Unmatched,2nd
Hepatitis D antibody,heapitis d antiobdy,Hepatitis B antibody,Unmatched,2nd
Hepatitis D antibody,hepaiits d antzbody,Hepatitis B antibody,Unmatched,2nd
Hepatitis D antibody negative,hepateiztis d antfbody negativeh,Hepatitis B antibody negative,Unmatched,2nd
Hepatitis D antibody negative,epatitss d antibodv neqative,Hepatitis B antibody negative,Unmatched,2nd
Hepatitis D antibody negative,heaptits d antibdy neqgative,Hepatitis B antibody negative,Unmatched,2nd
Hepatitis D antibody negative,ehpaiitis d antiboyd negativj,Hepatitis B antibody negative,Unmatched,2nd
Hepatitis D antibody negative,heoptaitis d antibqdy nefgative,Hepatitis B antibody negative,Unmatched,2nd
Factor XIII Inhibition,factsor ixii inhbiitino,Factor IX inhibition,Unmatched,2nd
Factor XIII Inhibition,faictor ixii inhieitkon,Factor IX inhibition,Unmatched,2nd
Haemoglobin E present,haeqmgolobin e aresent,Haemoglobin A present,Unmatched,2nd
Haemoglobin E present,haemcogolbin e pesent,Haemoglobin A present,Unmatched,2nd
Hepatitis E antigen positive,hepatitfie e anigen positivu,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,heatitsi e antigne posimive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,pheatitis e antign poslitive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hetattis e antagen postiive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepaiztis e anitgen posiive,Hepatitis A antigen positive,Unmatched,2nd
Genital haemorrhage,gental heamorrkage,Renal haemorrhage,Unmatched,2nd
Lens disorder,lns diorder,Lip disorder,Unmatched,2nd
Lens disorder,len disxorder,Lip disorder,Unmatched,2nd
Mental disorder,metal disbrder,Foetal disorder,Unmatched,2nd
Renal injury,real inury,Anal injury,Unmatched,2nd
Scan,scaf,Scar,Unmatched,2nd
Anal infection,dnal nifwection,Nail infection,Unmatched,2nd
Anal infection,naal nifettion,Nail infection,Unmatched,2nd
Anal neoplasm,naal neopalsm,Oral neoplasm,Unmatched,2nd
Brain operation,brin operuaion,Iris operation,Unmatched,2nd
Coagulation factor VII level abnormal,coagultiion factorw ivi levle anbormal,Coagulation factor V level normal,Unmatched,2nd
Coagulation factor VII level abnormal,coulation feactor ivi evel abonrmal,Coagulation factor V level abnormal,Unmatched,2nd
Coagulation factor VII level abnormal,coaguldytion faczor viid elvel abormal,Coagulation factor VIII level normal,Unmatched,2nd
Coagulation factor VII level abnormal,comrgulation facator vmi lewel banormal,Coagulation factor VII level normal,Unmatched,2nd
Coagulation factor VIII level abnormal,coagblytion actor ivii levle afnormal,Coagulation factor VIII level normal,Unmatched,2nd
Coagulation factor X level abnormal,ocagulatyon afctor x lveel abonrmal,Coagulation factor V level abnormal,Unmatched,2nd
Coagulation factor X level abnormal,coaulatin fcator x ljevel absormal,Coagulation factor V level abnormal,Unmatched,2nd
Coagulation factor X level abnormal,ogaulation factr x lvel abnomral,Coagulation factor V level abnormal,Unmatched,2nd
Coagulation factor X level abnormal,coagoumlation fcator x levela anormal,Coagulation factor V level normal,Unmatched,2nd
Coagulation factor X level abnormal,colagulaeion fator x leevl alnormal,Coagulation factor V level normal,Unmatched,2nd
Coagulation factor XI level abnormal,coagulltinn fxctor xi elvel arnormal,Coagulation factor IX level abnormal,Unmatched,2nd
Coagulation factor XI level abnormal,czkagulation afctor xi lvel aknormal,Coagulation factor IX level abnormal,Unmatched,2nd
Coagulation factor XII level abnormal,cogulatino faktor bxii levkel abnomal,Coagulation factor VIII level abnormal,Unmatched,2nd
Coagulation factor XII level abnormal,cowagulagtion factxor xiig levl abnjormal,Coagulation factor VIII level abnormal,Unmatched,2nd
Coagulation factor XII level abnormal,caogulatiorn actor ixi lkvel agnormal,Coagulation factor VII level normal,Unmatched,2nd
Coagulation factor XII level abnormal,cogaulatipn afctor oii evel ubnormal,Coagulation factor VIII level normal,Unmatched,2nd
Coagulation factor XIII level abnormal,coagulaio facor iii leivel abnormas,Coagulation factor VIII level abnormal,Unmatched,2nd
Coagulation factor XIII level abnormal,bocagulation fcator xii elvel abnorml,Coagulation factor VII level abnormal,Unmatched,2nd
Coagulation factor XIII level abnormal,coagutflation actor xiiim levl abnromal,Coagulation factor XII level abnormal,Unmatched,2nd
Coagulation factor XIII level abnormal,coagzltion afctor xibii alevel abnormral,Coagulation factor XII level abnormal,Unmatched,2nd
Coagulation factor XIII level abnormal,coaguatiohn afctor ixii lveel aknormal,Coagulation factor VII level normal,Unmatched,2nd
Colectomy,iloectomy,Ileostomy,Unmatched,2nd
Eye operation,ete operqatino,Ear operation,Unmatched,2nd
Knee deformity,nee defomrityp,Nose deformity,Unmatched,2nd
PO2 abnormal,po5 abormal,PCO2 abnormal,Unmatched,2nd
Rectal neoplasm,retcal neoplam,Renal neoplasm,Unmatched,2nd
Tongue operation,tonge operasation,Bone operation,Unmatched,2nd
Vitamin D increased,viamin d nincreasedf,Vitamin E increased,Unmatched,2nd
Vitamin D increased,viamin d ikcrehased,Vitamin E increased,Unmatched,2nd
Vitamin D increased,vitauin d inmerased,Vitamin E increased,Unmatched,2nd
