MRA_term,Modified_term,SearcherReturned_term,State,Rank
Coagulation factor XII level abnormal,cowagulagtion factxor xiig levl abnjormal,Coagulation factor XI level abnormal,Unmatched,3rd
Coagulation factor XII level abnormal,caogulatiorn actor ixi lkvel agnormal,Coagulation factor VIII level normal,Unmatched,3rd
Coagulation factor XII level abnormal,cogaulatipn afctor oii evel ubnormal,Coagulation factor VII level abnormal,Unmatched,3rd
Coagulation factor XIII level abnormal,coagulaio facor iii leivel abnormas,Coagulation factor XII level abnormal,Unmatched,3rd
Coagulation factor XIII level abnormal,bocagulation fcator xii elvel abnorml,Coagulation factor VIII level abnormal,Unmatched,3rd
Coagulation factor XIII level abnormal,coaguatiohn afctor ixii lveel aknormal,Coagulation factor VIII level normal,Unmatched,3rd
Colectomy,iloectomy,Lipectomy,Unmatched,3rd
PO2 abnormal,po5 abormal,PCO2 normal,Unmatched,3rd
Vitamin D increased,viamin d nincreasedf,Vitamin K increased,Unmatched,3rd
Vitamin D increased,viamin d ikcrehased,Vitamin K increased,Unmatched,3rd
Vitamin D increased,vitauin d inmerased,Vitamin K increased,Unmatched,3rd
Vitamin D increased,vtiamin d nizreased,Vitamin K increased,Unmatched,3rd
Vitamin D increased,vitnmin d ilxreased,Vitamin K increased,Unmatched,3rd
Vitamin A decreased,vztamin a decraesedu,Vitamin K decreased,Unmatched,3rd
Vitamin A decreased,gvitamin a decreas,Vitamin K decreased,Unmatched,3rd
Vitamin A decreased,lvitamin a cecreaesd,Vitamin K decreased,Unmatched,3rd
Vitamin A decreased,vitmain a decreatsde,Vitamin K decreased,Unmatched,3rd
Vitamin A decreased,uitamin a decfaeased,Vitamin K decreased,Unmatched,3rd
Vitamin A increased,vtamin a inrctased,Vitamin K increased,Unmatched,3rd
Vitamin A increased,vitamuin a inrceazsed,Vitamin K increased,Unmatched,3rd
Vitamin A increased,vitdmin a iccreaksed,Vitamin K increased,Unmatched,3rd
Vitamin A increased,ivtamin a icnredased,Vitamin K increased,Unmatched,3rd
Vitamin A increased,vitmain a ihcrecsed,Vitamin K increased,Unmatched,3rd
Vitamin B12 abnormal,vitymin b21 banormal,Vitamin B6 normal,Unmatched,3rd
Vitamin B12 abnormal,vitami 1b2 anbormal,Vitamin B6 normal,Unmatched,3rd
Vitamin D abnormal,ivtamin d abormal,Vitamin A abnormal,Unmatched,3rd
Vitamin D abnormal,vitadmin d aynormal,Vitamin A abnormal,Unmatched,3rd
Vitamin D abnormal,hvitamin d anormal,Vitamin A abnormal,Unmatched,3rd
Vitamin D decreased,vitaimn d edcroased,Vitamin K decreased,Unmatched,3rd
Vitamin D decreased,vitami d pdecerased,Vitamin K decreased,Unmatched,3rd
Vitamin D decreased,vitaxmin d deceraskd,Vitamin K decreased,Unmatched,3rd
Vitamin D decreased,vitmin d decraesel,Vitamin K decreased,Unmatched,3rd
Vitamin D decreased,vitaxmin d decresaedq,Vitamin K decreased,Unmatched,3rd
Trisomy 15,trsomy 15,Trisomy 21,Unmatched,3rd
Trisomy 15,tirsomy 15,Trisomy 21,Unmatched,3rd
Trisomy 15,trisomby 15,Trisomy 21,Unmatched,3rd
Trisomy 15,triomy 15,Trisomy 21,Unmatched,3rd
Trisomy 15,utrisomy 15,Trisomy 21,Unmatched,3rd
Pearson's syndrome,parson' syndromz,Sjogren-Larsson syndrome,Unmatched,3rd
Trisomy 12,rtisomy 12,Trisomy 21,Unmatched,3rd
Trisomy 12,tcisomy 12,Trisomy 21,Unmatched,3rd
Trisomy 12,trsiomy 12,Trisomy 21,Unmatched,3rd
Trisomy 12,trcsomy 12,Trisomy 21,Unmatched,3rd
Trisomy 12,trisoqy 12,Trisomy 21,Unmatched,3rd
Coagulation factor XI level normal,congulatson factoo xi levbel snormal,Coagulation factor XI level abnormal,Unmatched,3rd
Coagulation factor XII level normal,oagulatiuon fwctor xfii lsevel nsrmal,Coagulation factor XI level normal,Unmatched,3rd
Coagulation factor XII level normal,coargulaiton fuctor ixi levle nomral,Coagulation factor VIII level normal,Unmatched,3rd
Coagulation factor XII level normal,coamlation facor yii lvel noraml,Coagulation factor VIII level normal,Unmatched,3rd
Coagulation factor XII level normal,coagultaioni fcator ixi leve nowrmal,Coagulation factor VIII level normal,Unmatched,3rd
Coagulation factor XII level normal,coagelatino factcor ii zevel nomal,Coagulation factor XI level normal,Unmatched,3rd
Coagulation factor XIII level normal,coagoklation facxor ixii lfvel norhal,Coagulation factor VIII level normal,Unmatched,3rd
Coagulation factor XIII level normal,cloagulabion facor ixii leevl normyl,Coagulation factor VIII level normal,Unmatched,3rd
Coagulation factor XIII level normal,coagulaapion ffactor ixii lvel eormal,Coagulation factor VIII level normal,Unmatched,3rd
Blood immunoglobulin D decreased,ilood immunoglobul d decrebasmed,Blood immunoglobulin G decreased,Unmatched,3rd
Blood immunoglobulin D decreased,blooid immunoglobwalin d edareased,Blood immunoglobulin G decreased,Unmatched,3rd
Blood immunoglobulin D decreased,lbood immunrogkobulin d dereasde,Blood immunoglobulin G decreased,Unmatched,3rd
Blood immunoglobulin D decreased,lood icmmunoglobujlin d ecrease,Blood immunoglobulin G decreased,Unmatched,3rd
Blood immunoglobulin D decreased,dblood imunoklobulin d decressd,Blood immunoglobulin G decreased,Unmatched,3rd
Blood immunoglobulin D increased,blofd icmmunogloublin d innceased,Blood immunoglobulin G increased,Unmatched,3rd
Blood immunoglobulin D increased,btood immunogllebulin d iovcreased,Blood immunoglobulin G increased,Unmatched,3rd
Blood immunoglobulin D increased,lbood immunollobulni d ncreaed,Blood immunoglobulin G increased,Unmatched,3rd
Blood immunoglobulin D increased,bolod immnoglobclin d incerasmd,Blood immunoglobulin G increased,Unmatched,3rd
Blood immunoglobulin D increased,ublood mimunnoglobulin d incepsed,Blood immunoglobulin G increased,Unmatched,3rd
Haemoglobin C present,haemogaoin c resent,Haemoglobin E absent,Unmatched,3rd
Haemoglobin C present,haewoglsobin c pesent,Haemoglobin E absent,Unmatched,3rd
Phytotherapy,hysotherapy,Physiotherapy,Unmatched,3rd
Hepatitis B antigen positive,hepandtitis b antigpn poditive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,heapttis b natigen poitive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatiftus b antgen posikive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,ehpatits b natigen positivve,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,ehpyatitis b antign posiitive,Hepatitis E antigen positive,Unmatched,3rd
Apolipoprotein C abnormal,apoliopgotein c ubnormal,Apolipoprotein E abnormal,Unmatched,3rd
Apolipoprotein C abnormal,apolipoprotiw c hbnormal,Apolipoprotein E abnormal,Unmatched,3rd
Apolipoprotein C abnormal,ayolipoprtein c cbnormal,Apolipoprotein E abnormal,Unmatched,3rd
Apolipoprotein C abnormal,apoliipprotein c ubnormal,Apolipoprotein E abnormal,Unmatched,3rd
Oropharyngeal cancer stage IV,rpharyngeal cncer stae iv,Pharyngeal cancer stage IV,Unmatched,3rd
Blood immunoglobulin D,blooid immunogloubin d,Blood immunoglobulin G,Unmatched,3rd
Blood immunoglobulin D,bvlood immqnfglobulin d,Blood immunoglobulin G,Unmatched,3rd
Blood immunoglobulin D,lbood immunoglbrulin d,Blood immunoglobulin G,Unmatched,3rd
Blood immunoglobulin D,blodo immuonoglobuli d,Blood immunoglobulin G,Unmatched,3rd
Blood immunoglobulin D,blooud mimunoglobrlin d,Blood immunoglobulin G,Unmatched,3rd
Hepatitis A virus test,hepoatitos a vbrus tust,Hepatitis D virus test,Unmatched,3rd
Hepatitis A virus test,heytaitis a vdirus tets,Hepatitis D virus test,Unmatched,3rd
Hepatitis A virus test,heatinis a vrus etest,Hepatitis D virus test,Unmatched,3rd
Hepatitis A virus test,heipjtitis a vius etest,Hepatitis D virus test,Unmatched,3rd
Hepatitis A virus test,hejattiis a viruj lest,Hepatitis D virus test,Unmatched,3rd
Hepatitis E virus test positive,hpeautitis e viru tset opsitive,Hepatitis C virus test positive,Unmatched,3rd
Hepatitis E virus test positive,heptiis e virua testw psitive,Hepatitis C virus test positive,Unmatched,3rd
Hepatitis E virus test positive,ehpartitis e irus etst dositive,Hepatitis C virus test positive,Unmatched,3rd
Hepatitis E virus test positive,hewpatitrs e vrius tets pozsitive,Hepatitis C virus test positive,Unmatched,3rd
Hepatitis E virus test positive,heaftitis e viruz tets positiven,Hepatitis C virus test positive,Unmatched,3rd
Hepatitis D virus test positive,ehpatitisz d irus teit poistive,Hepatitis C virus test positive,Unmatched,3rd
Hepatitis D virus test positive,oheatitis d vrius tets ositive,Hepatitis C virus test positive,Unmatched,3rd
Hepatitis D virus test positive,hepatinds d irus tjst positivep,Hepatitis C virus test positive,Unmatched,3rd
Hepatitis D virus test positive,hepatiias d vius tset posntive,Hepatitis C virus test positive,Unmatched,3rd
Creatinine urine abnormal,ceratnine hrine lbnormal,Creatinine urine normal,Unmatched,3rd
Trisomy 9,trisomq 9,Trisomy 21,Unmatched,3rd
Trisomy 9,trisocmy 9,Trisomy 21,Unmatched,3rd
Trisomy 9,trisoby 9,Trisomy 21,Unmatched,3rd
Trisomy 9,trisoym 9,Trisomy 21,Unmatched,3rd
Trisomy 9,tsisomy 9,Trisomy 21,Unmatched,3rd
Trisomy 14,trisoy 14,Trisomy 21,Unmatched,3rd
Trisomy 14,trismoy 14,Trisomy 21,Unmatched,3rd
Trisomy 14,risomy 14,Trisomy 21,Unmatched,3rd
Trisomy 14,xrisomy 14,Trisomy 21,Unmatched,3rd
Trisomy 14,ctrisomy 14,Trisomy 21,Unmatched,3rd
Hepatitis A antigen,eaptitis a antigne,Hepatitis B antigen,Unmatched,3rd
Hepatitis A antigen,phepaltitis a antgen,Hepatitis B antigen,Unmatched,3rd
Hepatitis A antigen,ehatitis a anigen,Hepatitis B antigen,Unmatched,3rd
Hepatitis A antigen,epaittis a antign,Hepatitis B antigen,Unmatched,3rd
Hepatitis A antigen,hpattiis a antigern,Hepatitis B antigen,Unmatched,3rd
Limb fracture,lim farcture,Rib fracture,Unmatched,3rd
Hair injury,hiar inury,Heart injury,Unmatched,3rd
Hair injury,air injnury,Nail injury,Unmatched,3rd
Hair injury,hiar nijury,Heart injury,Unmatched,3rd
Hepatitis E virus test,hrpattis e vrius tedst,Hepatitis D virus test,Unmatched,3rd
Hepatitis E virus test,hepayiptis e virusy tust,Hepatitis D virus test,Unmatched,3rd
Hepatitis E virus test,hepatitosi e viru tst,Hepatitis D virus test,Unmatched,3rd
Hepatitis E virus test,hepltiits e vrius est,Hepatitis D virus test,Unmatched,3rd
Hepatitis E virus test,hepatxiis e vrius tept,Hepatitis D virus test,Unmatched,3rd
Factor VII inhibition,factzr ivi invibiton,Factor V inhibition,Unmatched,3rd
Factor VII inhibition,factorr ivi innhbiition,Factor V inhibition,Unmatched,3rd
Blood creatine phosphokinase MM decreased,bfood creaitne phospjokinse mm creased,Blood creatine phosphokinase BB increased,Unmatched,3rd
Dental cyst,detnal ycst,Retinal cyst,Unmatched,3rd
Cryptitis,crpitis,Carditis,Unmatched,3rd
Trisomy 4p,triosmy 4p,Trisomy 21,Unmatched,3rd
Trisomy 4p,trismy 4p,Trisomy 21,Unmatched,3rd
Trisomy 4p,ltrisomy 4p,Trisomy 21,Unmatched,3rd
Trisomy 4p,trisoly 4p,Trisomy 21,Unmatched,3rd
Trisomy 4p,triosmy 4p,Trisomy 21,Unmatched,3rd
Trisomy 16,risomy 16,Trisomy 21,Unmatched,3rd
Trisomy 16,trismoy 16,Trisomy 21,Unmatched,3rd
Trisomy 16,trismy 16,Trisomy 21,Unmatched,3rd
Trisomy 16,trisoym 16,Trisomy 21,Unmatched,3rd
Trisomy 16,trisoym 16,Trisomy 21,Unmatched,3rd
Carbohydrate antigen 242 increased,carbhoydratee antigvn 42 increasdey,Carbohydrate antigen 50 increased,Unmatched,3rd
BCOR gene mutation,cor egne muaation,CALR gene mutation,Unmatched,3rd
NR5A1 gene mutation,nra1 lene mutatios,NPM1 gene mutation,Unmatched,3rd
