MRA_term,Modified_term,SearcherReturned_term,State,Rank
Hepatitis E antibody abnormal,hepatiitis e atibody banormal,Hepatitis B antibody abnormal,Unmatched,3rd
Hepatitis E antibody abnormal,hepatitsi e antibdoy lbnormal,Hepatitis B antibody abnormal,Unmatched,3rd
Hepatitis E antibody normal,hepatitlis e abtibody bnormal,Hepatitis B antibody abnormal,Unmatched,3rd
Hepatitis E antibody normal,heepatitis e atnibody ynormal,Hepatitis B antibody abnormal,Unmatched,3rd
Vitamin E decreased,vitami e dcreased,Vitamin E increased,Unmatched,3rd
Vitamin B1 increased,vitamijn b1 fncreased,Vitamin B6 decreased,Unmatched,3rd
Vitamin B1 increased,vitamni b1 ncreased,Vitamin B6 decreased,Unmatched,3rd
Vitamin B2 increased,vitain b2 inrceased,Vitamin B1 increased,Unmatched,3rd
Vitamin B2 increased,vitgmin b2 increaased,Vitamin B1 increased,Unmatched,3rd
Vitamin B2 increased,vituamin b2 intcreased,Vitamin B1 increased,Unmatched,3rd
Vitamin B2 increased,uitamin b2 incremsed,Vitamin B1 increased,Unmatched,3rd
Vitamin B2 increased,vitaimn b2 increasedg,Vitamin B1 increased,Unmatched,3rd
Vitamin B2 decreased,vitaomin b2 decreasde,Vitamin B1 decreased,Unmatched,3rd
Vitamin B2 decreased,vitaomin b2 desreased,Vitamin B1 decreased,Unmatched,3rd
Vitamin B2 decreased,ivtamin b2 djcreased,Vitamin B6 decreased,Unmatched,3rd
Vitamin B2 decreased,vitamir b2 becreased,Vitamin B6 decreased,Unmatched,3rd
Vitamin B2 decreased,vitmain b2 decreaved,Vitamin B1 decreased,Unmatched,3rd
Vitamin K decreased,ivtamin k edcreased,Vitamin E increased,Unmatched,3rd
Anti factor XII antibody positive,anti actor xii antwbody positize,Anti factor IX antibody positive,Unmatched,3rd
Anti factor XII antibody positive,anti factoy xii natibody plositive,Anti factor IX antibody positive,Unmatched,3rd
Anti factor XII antibody positive,anti facdor xii antiody posiitve,Anti factor IX antibody positive,Unmatched,3rd
Anti factor XII antibody positive,anti fractor xii anktibody postive,Anti factor IX antibody positive,Unmatched,3rd
Anti factor XII antibody positive,anti fpactor xii antoibody positiev,Anti factor IX antibody positive,Unmatched,3rd
Vitamin E,vjtamin e,Vitamin D,Unmatched,3rd
Vitamin E,vitamjn e,Vitamin D,Unmatched,3rd
Vitamin E,vutamin e,Vitamin D,Unmatched,3rd
Vitamin E,vitgamin e,Vitamin D,Unmatched,3rd
Vitamin E,vitxamin e,Vitamin D,Unmatched,3rd
Vitamin B2,vitamn b2,Vitamin B1,Unmatched,3rd
Vitamin B2,ivtamin b2,Vitamin B1,Unmatched,3rd
Vitamin B2,viamin b2,Vitamin B1,Unmatched,3rd
Vitamin B2,vqtamin b2,Vitamin B1,Unmatched,3rd
Vitamin B2,viamin b2,Vitamin B1,Unmatched,3rd
Vitamin K,vitzmin k,Vitamin D,Unmatched,3rd
Vitamin K,ivtamin k,Vitamin D,Unmatched,3rd
Vitamin K,vitmin k,Vitamin D,Unmatched,3rd
Vitamin K,vibtamin k,Vitamin D,Unmatched,3rd
Vitamin K,vitamicn k,Vitamin D,Unmatched,3rd
Gallbladder cancer stage I,gallbladdem canecr stagev i,Gallbladder cancer stage 0,Unmatched,3rd
Gallbladder cancer stage I,gallrbladder cance stawge i,Gallbladder cancer stage 0,Unmatched,3rd
Gallbladder cancer stage I,gallbgladder ocancer sage i,Gallbladder cancer stage 0,Unmatched,3rd
Gallbladder cancer stage I,gallbladdr acncer tsage i,Gallbladder cancer stage 0,Unmatched,3rd
Gallbladder cancer stage I,gallblafder canker stame i,Gallbladder cancer stage 0,Unmatched,3rd
Hepatitis D antibody positive,hepatities d antabody positvie,Hepatitis C antibody positive,Unmatched,3rd
Hepatitis D antibody positive,heptitis d antiboky posfitive,Hepatitis C antibody positive,Unmatched,3rd
Hepatitis D antibody positive,gepatitis d atibody positove,Hepatitis C antibody positive,Unmatched,3rd
Hepatitis D antibody positive,epatitis d antihbody positvie,Hepatitis C antibody positive,Unmatched,3rd
Hepatitis D antibody positive,hepatitsi d antiboy positivde,Hepatitis C antibody positive,Unmatched,3rd
Hepatitis D antibody,hepaitis d natibody,Hepatitis C antibody,Unmatched,3rd
Hepatitis D antibody,yepatitis d abtibody,Hepatitis C antibody,Unmatched,3rd
Hepatitis D antibody,hepatitsi d antibodl,Hepatitis C antibody,Unmatched,3rd
Hepatitis D antibody,hepititis d antibkdy,Hepatitis C antibody,Unmatched,3rd
Hepatitis D antibody,hepatttis d anibody,Hepatitis C antibody,Unmatched,3rd
Hepatitis D antibody negative,hematitis d antiody negaive,Hepatitis C antibody negative,Unmatched,3rd
Hepatitis D antibody negative,ahepatitis d eantibody negatdive,Hepatitis C antibody negative,Unmatched,3rd
Hepatitis D antibody negative,ehpatitis d ntibody negatwive,Hepatitis C antibody negative,Unmatched,3rd
Hepatitis D antibody negative,hepatiris d antiboyd nexgative,Hepatitis C antibody negative,Unmatched,3rd
Hepatitis D antibody negative,heaptitis d antibsdy negatvie,Hepatitis C antibody negative,Unmatched,3rd
B-lymphocyte count increased,b lymphocytke ount iucreased,T-lymphocyte count increased,Unmatched,3rd
B-lymphocyte count increased,b lymphxcyte cunt nicreased,T-lymphocyte count increased,Unmatched,3rd
Protein C increased,prsotein c zncreased,Protein S increased,Unmatched,3rd
Type III hyperlipidaemia,type iii ypenrlipidaemia,Type IIb hyperlipidaemia,Unmatched,3rd
Type III hyperlipidaemia,type iii hyperliipdaemai,Type IIb hyperlipidaemia,Unmatched,3rd
Type III hyperlipidaemia,type iii hyprelipidameia,Type IIb hyperlipidaemia,Unmatched,3rd
Type III hyperlipidaemia,type iii hypelriridaemia,Type IIb hyperlipidaemia,Unmatched,3rd
Type III hyperlipidaemia,type iii hyperlipidauema,Type IIb hyperlipidaemia,Unmatched,3rd
Anal cancer,anal cacer,Renal cancer,Unmatched,3rd
Renal injury,real ijnjury,Ear injury,Unmatched,3rd
Anal neoplasm,anal sneoplasm,Renal neoplasm,Unmatched,3rd
Anal neoplasm,anal neopasm,Renal neoplasm,Unmatched,3rd
Anal neoplasm,anal noeplasm,Renal neoplasm,Unmatched,3rd
Anal neoplasm,anal neoplastm,Renal neoplasm,Unmatched,3rd
Anal neoplasm,anal neoplasd,Renal neoplasm,Unmatched,3rd
Coagulation factor XII level abnormal,coagluation fatcor xii lebel abnoirmal,Coagulation factor VIII level abnormal,Unmatched,3rd
Coagulation factor XII level abnormal,coagulatio factoq xii wlevel abnomral,Coagulation factor VIII level abnormal,Unmatched,3rd
Coagulation factor XII level abnormal,coagutation fakctor xii lecvel bnormal,Coagulation factor VIII level normal,Unmatched,3rd
Coagulation factor XII level abnormal,coagulatiin fator xii olevel abnormtal,Coagulation factor VIII level abnormal,Unmatched,3rd
Coagulation factor XII level abnormal,cagulation pfactor xii levjl abnbrmal,Coagulation factor VIII level abnormal,Unmatched,3rd
Coagulation factor XIII level abnormal,coaguation afactor xiii levle tbnormal,Coagulation factor VII level abnormal,Unmatched,3rd
Coagulation factor XIII level abnormal,coagulution facxor xiii lyevel anormal,Coagulation factor VII level abnormal,Unmatched,3rd
Coagulation factor XIII level abnormal,coagluation hfactor xiii leevl aznormal,Coagulation factor VII level abnormal,Unmatched,3rd
Coagulation factor XIII level abnormal,mcoagulation facor xiii mevel anormal,Coagulation factor VII level abnormal,Unmatched,3rd
Coagulation factor XIII level abnormal,cogulation fartor xiii levle ainormal,Coagulation factor VII level abnormal,Unmatched,3rd
Endoscopy abnormal,ondoscopy abnrmal,Otoscopy abnormal,Unmatched,3rd
Histology abnormal,istology abormal,Histology normal,Unmatched,3rd
Vitamin D increased,vitamfin d increaused,Vitamin K increased,Unmatched,3rd
Vitamin D increased,vitaxin d increasde,Vitamin K increased,Unmatched,3rd
Vitamin D increased,vitavin d increasef,Vitamin K increased,Unmatched,3rd
Vitamin D increased,nitamin d increavsed,Vitamin K increased,Unmatched,3rd
Vitamin D increased,vitamfn d incrmeased,Vitamin K increased,Unmatched,3rd
Vitamin A decreased,vitamlin a dhcreased,Vitamin E increased,Unmatched,3rd
Vitamin A decreased,jitamin a decreaesd,Vitamin K decreased,Unmatched,3rd
Vitamin A decreased,lvitamin a decreasd,Vitamin K decreased,Unmatched,3rd
Vitamin A decreased,vitasin a decresaed,Vitamin K decreased,Unmatched,3rd
Vitamin A decreased,vetamin a decrased,Vitamin K decreased,Unmatched,3rd
Vitamin A increased,vittmin a itcreased,Vitamin E increased,Unmatched,3rd
Vitamin A increased,vitkamin a increasea,Vitamin K increased,Unmatched,3rd
Vitamin A increased,vigtamin a incrxeased,Vitamin K increased,Unmatched,3rd
Vitamin A increased,vzitamin a ikcreased,Vitamin E increased,Unmatched,3rd
Vitamin A increased,vitmain a ncreased,Vitamin E increased,Unmatched,3rd
Vitamin B12 abnormal,vgitamin b12 anbormal,Vitamin B6 normal,Unmatched,3rd
Vitamin D abnormal,ritamin d banormal,Vitamin A abnormal,Unmatched,3rd
Vitamin D decreased,vitami d decreaed,Vitamin K decreased,Unmatched,3rd
Vitamin D decreased,vitamrin d decerased,Vitamin K decreased,Unmatched,3rd
Vitamin D decreased,bitamin d debcreased,Vitamin K decreased,Unmatched,3rd
Vitamin D decreased,vitamiy d dedcreased,Vitamin K decreased,Unmatched,3rd
Vitamin D decreased,vitahin d ecreased,Vitamin E increased,Unmatched,3rd
Trisomy 15,tisomy 15,Trisomy 21,Unmatched,3rd
Trisomy 15,trisom 15,Trisomy 21,Unmatched,3rd
Trisomy 15,trisoy 15,Trisomy 21,Unmatched,3rd
Trisomy 15,triomy 15,Trisomy 21,Unmatched,3rd
Trisomy 15,tisomy 15,Trisomy 21,Unmatched,3rd
Trisomy 12,tisomy 12,Trisomy 21,Unmatched,3rd
Trisomy 12,rrisomy 12,Trisomy 21,Unmatched,3rd
Trisomy 12,tcisomy 12,Trisomy 21,Unmatched,3rd
Trisomy 12,triosmy 12,Trisomy 21,Unmatched,3rd
Trisomy 12,trbisomy 12,Trisomy 21,Unmatched,3rd
Coagulation factor XII level normal,coagulaticn fauctor xii levep norual,Coagulation factor VIII level normal,Unmatched,3rd
Coagulation factor XII level normal,coagulatoin afctor xii levl noroal,Coagulation factor VIII level normal,Unmatched,3rd
Coagulation factor XII level normal,coagulaton facator xii levl ynormal,Coagulation factor VIII level normal,Unmatched,3rd
Coagulation factor XII level normal,cogulation efactor xii lesel noral,Coagulation factor VIII level normal,Unmatched,3rd
Coagulation factor XII level normal,wcoagulation fator xii leevl onrmal,Coagulation factor VIII level normal,Unmatched,3rd
Coagulation factor XIII level normal,toagulation tfactor xiii levelj normaxl,Coagulation factor XI level normal,Unmatched,3rd
Coagulation factor XIII level normal,cwoagulation fahtor xiii levl ormal,Coagulation factor XI level normal,Unmatched,3rd
Coagulation factor XIII level normal,coagulaion facotr xiii lewvel normmal,Coagulation factor XI level normal,Unmatched,3rd
Coagulation factor XIII level normal,coaguation fractor xiii leveu nomal,Coagulation factor XI level normal,Unmatched,3rd
Coagulation factor XIII level normal,coaulation fctor xiii elvel nomal,Coagulation factor XI level normal,Unmatched,3rd
Blood immunoglobulin D decreased,blod immunogfobuliq d decreasde,Blood immunoglobulin G decreased,Unmatched,3rd
Blood immunoglobulin D decreased,blod immwnooglobulin d decresed,Blood immunoglobulin G decreased,Unmatched,3rd
Blood immunoglobulin D decreased,blodo immrnoglobulni d decreaded,Blood immunoglobulin G decreased,Unmatched,3rd
Blood immunoglobulin D decreased,lbood immunogolbulia d decresaed,Blood immunoglobulin G decreased,Unmatched,3rd
Blood immunoglobulin D decreased,blovod idmunogzobulin d decrwased,Blood immunoglobulin G decreased,Unmatched,3rd
Blood immunoglobulin D increased,buood immunoglbobulgn d incrueased,Blood immunoglobulin G increased,Unmatched,3rd
Blood immunoglobulin D increased,blgood immuoglobulni d incraesed,Blood immunoglobulin G increased,Unmatched,3rd
Blood immunoglobulin D increased,bolod imwunoglobuln d increasoed,Blood immunoglobulin G increased,Unmatched,3rd
Blood immunoglobulin D increased,bood immunoelobulni d iacreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,lood ihmmdunoglobulin d increaesd,Blood immunoglobulin G increased,Unmatched,3rd
Haemoglobin C present,haemoglobino c pesent,Haemoglobin E absent,Unmatched,3rd
Oestradiol abnormal,oestraidol banormal,Oestriol abnormal,Unmatched,3rd
CD4 lymphocytes increased,cd4 lyamphocytes ncreased,CD8 lymphocytes decreased,Unmatched,3rd
Hepatitis B antigen positive,hepaittis b anigen poeitive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hpeatitis b anigen positivye,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,aepatitis b antien poistive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hempatitis b antien poistive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,heatitis b antighen opsitive,Hepatitis E antigen positive,Unmatched,3rd
Apolipoprotein C abnormal,paolipoproteni c anbormal,Apolipoprotein E abnormal,Unmatched,3rd
Apolipoprotein C abnormal,apolpoaprotein c anormal,Apolipoprotein E abnormal,Unmatched,3rd
Apolipoprotein C abnormal,polilpoprotein c anbormal,Apolipoprotein E abnormal,Unmatched,3rd
Blood immunoglobulin D,bloo immunoglobulcikn d,Blood immunoglobulin G,Unmatched,3rd
Blood immunoglobulin D,bltod dimmunolgobulin d,Blood immunoglobulin G,Unmatched,3rd
Blood immunoglobulin D,bood immunoglobusln d,Blood immunoglobulin G,Unmatched,3rd
Blood immunoglobulin D,eblood immungolobulzin d,Blood immunoglobulin G,Unmatched,3rd
Blood immunoglobulin D,lbood immunoglbuolin d,Blood immunoglobulin G,Unmatched,3rd
Hepatitis A virus test,hpatitis a irus test,Hepatitis D virus test,Unmatched,3rd
Hepatitis A virus test,hepattis a virds test,Hepatitis D virus test,Unmatched,3rd
Hepatitis A virus test,hetpatitis a viru test,Hepatitis D virus test,Unmatched,3rd
Hepatitis A virus test,ehpatitis a virsu test,Hepatitis D virus test,Unmatched,3rd
Hepatitis A virus test,hepatitsi a evirus test,Hepatitis D virus test,Unmatched,3rd
Hepatitis E virus test positive,hepatiis e virsu test ositive,Hepatitis C virus test positive,Unmatched,3rd
Hepatitis E virus test positive,huepatitis e irus test psitive,Hepatitis C virus test positive,Unmatched,3rd
Hepatitis E virus test positive,hpeatitis e ivrus test positiove,Hepatitis C virus test positive,Unmatched,3rd
Hepatitis E virus test positive,hewatitis e viru test positioe,Hepatitis C virus test positive,Unmatched,3rd
Hepatitis E virus test positive,hepatatis e viqus test apositive,Hepatitis C virus test positive,Unmatched,3rd
Hepatitis D virus test positive,hepatiis d vius test positiev,Hepatitis C virus test positive,Unmatched,3rd
Hepatitis D virus test positive,heatitis d viurs test positwive,Hepatitis C virus test positive,Unmatched,3rd
Hepatitis D virus test positive,sepatitis d viaus test pjsitive,Hepatitis C virus test positive,Unmatched,3rd
Hepatitis D virus test positive,hepratitis d viurs test opsitive,Hepatitis C virus test positive,Unmatched,3rd
Hepatitis D virus test positive,hepattis d viru test positvie,Hepatitis C virus test positive,Unmatched,3rd
Urethrectomy,ethrectomy,Atherectomy,Unmatched,3rd
Trisomy 9,triysomy 9,Trisomy 21,Unmatched,3rd
Trisomy 9,triosmy 9,Trisomy 21,Unmatched,3rd
Trisomy 9,tpisomy 9,Trisomy 21,Unmatched,3rd
Trisomy 9,triqomy 9,Trisomy 21,Unmatched,3rd
Trisomy 9,triosmy 9,Trisomy 21,Unmatched,3rd
Trisomy 14,ntrisomy 14,Trisomy 21,Unmatched,3rd
Trisomy 14,trismy 14,Trisomy 21,Unmatched,3rd
Trisomy 14,trisomyq 14,Trisomy 21,Unmatched,3rd
Trisomy 14,wrisomy 14,Trisomy 21,Unmatched,3rd
Trisomy 14,trismy 14,Trisomy 21,Unmatched,3rd
Hepatitis A antigen,hepatitim a anigen,Hepatitis B antigen,Unmatched,3rd
Hepatitis A antigen,hupatitis a antrgen,Hepatitis B antigen,Unmatched,3rd
Hepatitis A antigen,hpeatitis a natigen,Hepatitis B antigen,Unmatched,3rd
Hepatitis A antigen,ehpatitis a antien,Hepatitis B antigen,Unmatched,3rd
Hepatitis A antigen,hepattiis a antiget,Hepatitis B antigen,Unmatched,3rd
Hepatitis E virus test,hpatitis e virs test,Hepatitis D virus test,Unmatched,3rd
Hepatitis E virus test,hepqatitis e virusa test,Hepatitis D virus test,Unmatched,3rd
Hepatitis E virus test,huepatitis e viru test,Hepatitis D virus test,Unmatched,3rd
Hepatitis E virus test,hepakitis e virug test,Hepatitis D virus test,Unmatched,3rd
Hepatitis E virus test,hepatetis e vrrus test,Hepatitis D virus test,Unmatched,3rd
Blood creatine phosphokinase MM decreased,bloid creathne phofphokinsae mm jecreased,Blood creatine phosphokinase BB increased,Unmatched,3rd
Electrocardiogram J wave abnormal,elcetrocardiogrma j wave abnorkal,Electrocardiogram Q wave abnormal,Unmatched,3rd
Electrocardiogram J wave abnormal,electrocardaiogrom j wave abnormaq,Electrocardiogram Q wave abnormal,Unmatched,3rd
Electrocardiogram J wave abnormal,electocardiogfam j wave abxnormal,Electrocardiogram Q wave abnormal,Unmatched,3rd
Electrocardiogram J wave abnormal,elctorcardiogram j wave abngrmal,Electrocardiogram Q wave abnormal,Unmatched,3rd
Electrocardiogram J wave abnormal,eleccrocardiogrma j wave arnormal,Electrocardiogram T wave normal,Unmatched,3rd
Dental cyst,denal cyst,Adrenal cyst,Unmatched,3rd
Infusion site hyperaesthesia,inufsion site hypeaesthseia,Incision site hyperaesthesia,Unmatched,3rd
XXX syndrome,xxx syndvrome,XYY syndrome,Unmatched,3rd
XXX syndrome,xxx syndyome,XYY syndrome,Unmatched,3rd
XXX syndrome,xxx ysndrome,XYY syndrome,Unmatched,3rd
XXX syndrome,xxx yyndrome,XYY syndrome,Unmatched,3rd
XXX syndrome,xxx syndroem,XYY syndrome,Unmatched,3rd
CD4 lymphocyte percentage increased,cd4 lymphocytf perecntage icreased,CD8 lymphocyte percentage increased,Unmatched,3rd
CD4 lymphocyte percentage increased,cd4 lymphoycte percntage icreased,CD8 lymphocyte percentage increased,Unmatched,3rd
Trisomy 4p,trfisomy 4p,Trisomy 21,Unmatched,3rd
Trisomy 4p,tsrisomy 4p,Trisomy 21,Unmatched,3rd
Trisomy 4p,tmrisomy 4p,Trisomy 21,Unmatched,3rd
Trisomy 4p,trisom 4p,Trisomy 21,Unmatched,3rd
Trisomy 4p,crisomy 4p,Trisomy 21,Unmatched,3rd
Inhibin B increased,inhibins b ncreased,Inhibin B decreased,Unmatched,3rd
Trisomy 16,trissomy 16,Trisomy 21,Unmatched,3rd
Trisomy 16,triosmy 16,Trisomy 21,Unmatched,3rd
Trisomy 16,trisoky 16,Trisomy 21,Unmatched,3rd
Trisomy 16,trisodmy 16,Trisomy 21,Unmatched,3rd
Trisomy 16,trisoym 16,Trisomy 21,Unmatched,3rd
CYP3A4 polymorphism,cyp2a4 polymrohism,CYP2C9 polymorphism,Unmatched,3rd
BRASH syndrome,rash syndome,Ross syndrome,Unmatched,3rd
NR5A1 gene mutation,nra1 gene mutatin,NPM1 gene mutation,Unmatched,3rd
