MRA_term,Modified_term,SearcherReturned_term,State,Rank
Lip and/or oral cavity cancer stage IV,lip and or oral cavfty cncer tage iv,Lip and/or oral cavity cancer stage II,Unmatched,1st
Lip and/or oral cavity cancer stage IV,lip and or oral mcavity cance stae iv,Lip and/or oral cavity cancer stage II,Unmatched,1st
Lip and/or oral cavity cancer stage IV,lip and or oral camity cancver staeg iv,Lip and/or oral cavity cancer stage II,Unmatched,1st
Lipids,lipid,Lipid proteinosis,Unmatched,1st
Lipids decreased,liyids diecreased,Libido decreased,Unmatched,1st
Lipids decreased,liids decreaded,Libido decreased,Unmatched,1st
Lipids decreased,lipidl zdecreased,Libido decreased,Unmatched,1st
Lipids decreased,lipisd edcreased,Lipase decreased,Unmatched,1st
Lipids increased,lpids icreased,Lipids decreased,Unmatched,1st
Lipids normal,lipisd noomal,Lipase normal,Unmatched,1st
Low density lipoprotein increased,low ddnsity ilpoprotein ncreased,Low density lipoprotein decreased,Unmatched,1st
Lumbar puncture normal,lumbapr qpuncture znormal,Lumbar puncture abnormal,Unmatched,1st
Lung adenocarcinoma stage I,lung panenocarcinoma stgae i,Lung adenocarcinoma stage 0,Unmatched,1st
Lung adenocarcinoma stage I,lung adlnocadrcinoma xtage i,Lung adenocarcinoma stage 0,Unmatched,1st
Lung adenocarcinoma stage I,lung adeoscarcinoma dstage i,Lung adenocarcinoma stage 0,Unmatched,1st
Lung adenocarcinoma stage I,lung adenocrrcnoma stpage i,Lung adenocarcinoma stage 0,Unmatched,1st
Lung adenocarcinoma stage I,lung adenqocaarcinoma satge i,Lung adenocarcinoma stage 0,Unmatched,1st
Lung adenocarcinoma stage III,lung adenociarcisoma stxage iii,Lung adenocarcinoma stage II,Unmatched,1st
Lung adenocarcinoma stage III,lung adeocacinoma tsage iii,Lung adenocarcinoma stage II,Unmatched,1st
Lung adenocarcinoma stage III,lung adqnocracinoma ntage iii,Lung adenocarcinoma stage II,Unmatched,1st
Lung adenocarcinoma stage III,lung adenocarcincomac staga iii,Lung adenocarcinoma stage II,Unmatched,1st
Lung adenocarcinoma stage III,lung adneocarcinima staeg iii,Lung adenocarcinoma stage II,Unmatched,1st
Lung adenocarcinoma stage IV,lung adenocarcinkoa staeg iv,Lung adenocarcinoma stage II,Unmatched,1st
Lung adenocarcinoma stage IV,lung adendcarcinoima stagi iv,Lung adenocarcinoma stage II,Unmatched,1st
Lung adenocarcinoma stage IV,lung adenocarkcinome satge iv,Lung adenocarcinoma stage II,Unmatched,1st
Lung adenocarcinoma stage IV,lung uenocarcinoma stkge iv,Lung adenocarcinoma stage II,Unmatched,1st
Lung adenocarcinoma stage IV,lung daenocarcnoma tsage iv,Lung adenocarcinoma stage II,Unmatched,1st
Lung carcinoma cell type unspecified stage I,lung carcnioma cell type unspecilfied stag i,Lung carcinoma cell type unspecified stage 0,Unmatched,1st
Lung carcinoma cell type unspecified stage I,lung carcinoam cell type unsecified stsage i,Lung carcinoma cell type unspecified stage 0,Unmatched,1st
Lung carcinoma cell type unspecified stage I,lung cacinoma cell type nuspecified stag i,Lung carcinoma cell type unspecified stage 0,Unmatched,1st
Lung carcinoma cell type unspecified stage I,lung vcarcinoma cell type unsecified satge i,Lung carcinoma cell type unspecified stage 0,Unmatched,1st
Lung carcinoma cell type unspecified stage I,lung carcinxoma cell type unspecifide stgae i,Lung carcinoma cell type unspecified stage 0,Unmatched,1st
Lung carcinoma cell type unspecified stage III,lung carcinomla cell type unlpecified satge iii,Lung carcinoma cell type unspecified stage II,Unmatched,1st
Lung carcinoma cell type unspecified stage III,lung calcinoma cell type unspecfiied staqge iii,Lung carcinoma cell type unspecified stage II,Unmatched,1st
Lung carcinoma cell type unspecified stage III,lung cacrinoma cell type unspeified tage iii,Lung carcinoma cell type unspecified stage II,Unmatched,1st
Lung carcinoma cell type unspecified stage III,lung cartinoma cell type uspecified tage iii,Lung carcinoma cell type unspecified stage II,Unmatched,1st
Lung carcinoma cell type unspecified stage III,lung carcnoma cell type unspecifqed stae iii,Lung carcinoma cell type unspecified stage II,Unmatched,1st
Lung carcinoma cell type unspecified stage IV,lung carcunoma cell type unspecifqied stgae iv,Lung carcinoma cell type unspecified stage II,Unmatched,1st
Lung carcinoma cell type unspecified stage IV,lung caurcinoma cell type unspecfiied stge iv,Lung carcinoma cell type unspecified stage II,Unmatched,1st
Lung carcinoma cell type unspecified stage IV,lung acrcinoma cell type unspeicfied stagp iv,Lung carcinoma cell type unspecified stage II,Unmatched,1st
Lung carcinoma cell type unspecified stage IV,lung carcinofma cell type snspecified sage iv,Lung carcinoma cell type unspecified stage II,Unmatched,1st
Lung carcinoma cell type unspecified stage IV,lung cracinoma cell type unspceified staeg iv,Lung carcinoma cell type unspecified stage II,Unmatched,1st
Lung squamous cell carcinoma stage I,lung qsuamous cell cacrinoma tsage i,Lung squamous cell carcinoma stage 0,Unmatched,1st
Lung squamous cell carcinoma stage I,lung squamuos cell cakrcinoma tsage i,Lung squamous cell carcinoma stage 0,Unmatched,1st
Lung squamous cell carcinoma stage I,lung squmaous cell arcinoma stge i,Lung squamous cell carcinoma stage 0,Unmatched,1st
Lung squamous cell carcinoma stage I,lung squmous cell cacrinoma sage i,Lung squamous cell carcinoma stage 0,Unmatched,1st
Lung squamous cell carcinoma stage I,lung squyamous cell cahrcinoma istage i,Lung squamous cell carcinoma stage 0,Unmatched,1st
Lung squamous cell carcinoma stage III,lung squahous cell cracinoma stazge iii,Lung squamous cell carcinoma stage II,Unmatched,1st
Lung squamous cell carcinoma stage III,lung sqaumous cell arcinoma stgae iii,Lung squamous cell carcinoma stage II,Unmatched,1st
Lung squamous cell carcinoma stage III,lung squamou cell carcqnoma utage iii,Lung squamous cell carcinoma stage II,Unmatched,1st
Lung squamous cell carcinoma stage III,lung squaomus cell carcinowma pstage iii,Lung squamous cell carcinoma stage II,Unmatched,1st
Lung squamous cell carcinoma stage III,lung spuamous cell crcinoma satge iii,Lung squamous cell carcinoma stage II,Unmatched,1st
Lung squamous cell carcinoma stage IV,lung swquamous cell caorcinoma stagze iv,Lung squamous cell carcinoma stage II,Unmatched,1st
Lung squamous cell carcinoma stage IV,lung squamos cell ccarcinoma vtage iv,Lung squamous cell carcinoma stage II,Unmatched,1st
Lung squamous cell carcinoma stage IV,lung usquamous cell acrcinoma stase iv,Lung squamous cell carcinoma stage II,Unmatched,1st
Lung squamous cell carcinoma stage IV,lung swuamous cell caricnoma stgae iv,Lung squamous cell carcinoma stage II,Unmatched,1st
Lung squamous cell carcinoma stage IV,lung squmous cell cracinoma state iv,Lung squamous cell carcinoma stage II,Unmatched,1st
Lymphadenopathy,lymphandopathy,Lymphangiopathy,Unmatched,1st
Lymphoplasmacytoid lymphoma/immunocytoma stage III,ymphoplasmacytod lymphuma dmmunoytoma styage iii,Lymphoplasmacytoid lymphoma/immunocytoma stage II,Unmatched,1st
Lymphoplasmacytoid lymphoma/immunocytoma stage III,lymphoplasmacyoatoid lyqmphoma mimnnocytoma tsage iii,Lymphoplasmacytoid lymphoma/immunocytoma stage II,Unmatched,1st
Lymphoplasmacytoid lymphoma/immunocytoma stage III,lymcphoptlasmacytoid lymphoa imtmunofytoma stages iii,Lymphoplasmacytoid lymphoma/immunocytoma stage II,Unmatched,1st
Lymphoplasmacytoid lymphoma/immunocytoma stage III,lympholpasmacytoie lymzphoma immlunocytomz stag iii,Lymphoplasmacytoid lymphoma/immunocytoma stage II,Unmatched,1st
Lymphoplasmacytoid lymphoma/immunocytoma stage III,lymphzlpasmacytoid lymphma immunocytoamd sqtage iii,Lymphoplasmacytoid lymphoma/immunocytoma stage II,Unmatched,1st
Lymphoplasmacytoid lymphoma/immunocytoma stage IV,lymphzoplasjmacytoid lymphoja imuoocytoma staged iv,Lymphoplasmacytoid lymphoma/immunocytoma stage II,Unmatched,1st
Lymphoplasmacytoid lymphoma/immunocytoma stage IV,lymphyolasmacytoid lymphma iqmqmunocytoma stae iv,Lymphoplasmacytoid lymphoma/immunocytoma stage II,Unmatched,1st
Lymphoplasmacytoid lymphoma/immunocytoma stage IV,lymholpasmacytoid clymphoma mimunotytoma ptage iv,Lymphoplasmacytoid lymphoma/immunocytoma stage II,Unmatched,1st
Lymphoplasmacytoid lymphoma/immunocytoma stage IV,lympthoplamsacytoid leymphoma wmmunocytjma stag iv,Lymphoplasmacytoid lymphoma/immunocytoma stage II,Unmatched,1st
Lymphoplasmacytoid lymphoma/immunocytoma stage IV,lymwphcplasmacytoid lymphopma mmuocytoma staqe iv,Lymphoplasmacytoid lymphoma/immunocytoma stage II,Unmatched,1st
Macrostomia,macrostmia,Macrosomia,Unmatched,1st
Male orgasmic disorder,male orgahmic cisorder,Female orgasmic disorder,Unmatched,1st
Male orgasmic disorder,male orgavmic disroder,Female orgasmic disorder,Unmatched,1st
Male orgasmic disorder,male orgamic disordr,Female orgasmic disorder,Unmatched,1st
Male orgasmic disorder,male orgasic disorrer,Female orgasmic disorder,Unmatched,1st
Male orgasmic disorder,male orgasimc disordej,Female orgasmic disorder,Unmatched,1st
Malignant melanoma stage III,malicnant emlanoma stgae iii,Malignant melanoma stage II,Unmatched,1st
Malignant melanoma stage III,maligenant belanoma stagqe iii,Malignant melanoma stage II,Unmatched,1st
Malignant melanoma stage III,mlignant melanmoa stagfe iii,Malignant melanoma stage II,Unmatched,1st
Malignant melanoma stage III,maligant melazoma stae iii,Malignant melanoma stage II,Unmatched,1st
Malignant melanoma stage III,halignant meanoma staeg iii,Malignant melanoma stage II,Unmatched,1st
Malignant melanoma stage IV,mmlignant mlanoma satge iv,Malignant melanoma stage II,Unmatched,1st
Malignant melanoma stage IV,mnalignant mlanoma stayge iv,Malignant melanoma stage II,Unmatched,1st
Malignant melanoma stage IV,mklignant meclanoma stag iv,Malignant melanoma stage II,Unmatched,1st
Malignant melanoma stage IV,manlignant melbanoma stge iv,Malignant melanoma stage II,Unmatched,1st
Malignant melanoma stage IV,mvalignant melaonma stagb iv,Malignant melanoma stage II,Unmatched,1st
Mantle cell lymphoma stage III,mdntle cell lymphqma ztage iii,Mantle cell lymphoma stage II,Unmatched,1st
Mantle cell lymphoma stage III,mangtle cell lymphhoma stge iii,Mantle cell lymphoma stage II,Unmatched,1st
Mantle cell lymphoma stage III,manale cell lymphlma stare iii,Mantle cell lymphoma stage II,Unmatched,1st
Mantle cell lymphoma stage III,maqntle cell lymphoam stagej iii,Mantle cell lymphoma stage II,Unmatched,1st
Mantle cell lymphoma stage III,manile cell lydphoma staoge iii,Mantle cell lymphoma stage II,Unmatched,1st
Mantle cell lymphoma stage IV,mntle cell lympoma stae iv,Mantle cell lymphoma stage II,Unmatched,1st
Mantle cell lymphoma stage IV,eantle cell lymphma tsage iv,Mantle cell lymphoma stage II,Unmatched,1st
Mantle cell lymphoma stage IV,mnatle cell lymhpoma tsage iv,Mantle cell lymphoma stage II,Unmatched,1st
Mantle cell lymphoma stage IV,madntle cell lymhpoma stlage iv,Mantle cell lymphoma stage II,Unmatched,1st
Mantle cell lymphoma stage IV,mantole cell lymphowa staxe iv,Mantle cell lymphoma stage II,Unmatched,1st
Maximal voluntary ventilation normal,mfaximal voluntray ventliation anormal,Maximal voluntary ventilation abnormal,Unmatched,1st
Meigs' syndrome,meigys syndromem,Meige's syndrome,Unmatched,1st
Meigs' syndrome,meigps syndrmoe,Meige's syndrome,Unmatched,1st
Mental impairment,metal ipairment,Foetal renal impairment,Unmatched,1st
Metastases to spine,metasases to spien,Metastases to skin,Unmatched,1st
Metastases to spine,metastasse to pine,Metastases to bone,Unmatched,1st
Metastases to spine,metatases to spien,Metastases to skin,Unmatched,1st
Methaemoglobin urine present,tmhaemoglobin urien presnet,Haemoglobin urine present,Unmatched,1st
Methaemoglobin urine present,methqaeoglobin nrine pesent,Methaemoglobin urine absent,Unmatched,1st
Metrorrhagia,metorrragia,Menorrhagia,Unmatched,1st
Metyrapone challenge test normal,meyrapone chalzlenge test cnormal,Metyrapone challenge test abnormal,Unmatched,1st
Microglossia,croglossia,Macroglossia,Unmatched,1st
Microglossia,mcrogljossia,Macroglossia,Unmatched,1st
Muscle suture,mcscle juture,Muscle rupture,Unmatched,1st
Myelitis,pyelitis,Pyelitis,Unmatched,1st
Myiasis,miasis,Miosis,Unmatched,1st
Myoclonus,omyoclonus,Opsoclonus myoclonus,Unmatched,1st
Myoglobin urine present,myolgobin uurine resent,Myoglobin urine absent,Unmatched,1st
Nail disorder,nail diqorder,Hair disorder,Unmatched,1st
Nail disorder,nail disordes,Hair disorder,Unmatched,1st
Nail disorder,nail disoruder,Hair disorder,Unmatched,1st
Nail disorder,nail disordr,Hair disorder,Unmatched,1st
Nail disorder,nail diosrder,Hair disorder,Unmatched,1st
Nasal polypectomy,asal poltypectomy,Anal polypectomy,Unmatched,1st
Nasal polyps,asal polyp,Anal polyp,Unmatched,1st
Nasal polyps,nsal polpys,Anal polyp,Unmatched,1st
Nasal polyps,ansal pomlyps,Anal polyp,Unmatched,1st
Nasal ulcer,naasl ucer,Anal ulcer,Unmatched,1st
Nasal ulcer,ansal lucer,Anal ulcer,Unmatched,1st
Nasopharyngeal cancer stage I,naospharyngela acncer staeg i,Nasopharyngeal cancer stage 0,Unmatched,1st
Nasopharyngeal cancer stage I,nasoharynegal cacer staged i,Nasopharyngeal cancer stage 0,Unmatched,1st
Nasopharyngeal cancer stage I,natopharyngeak cances stae i,Nasopharyngeal cancer stage 0,Unmatched,1st
Nasopharyngeal cancer stage I,nasopharyngbla cnacer stge i,Nasopharyngeal cancer stage 0,Unmatched,1st
Nasopharyngeal cancer stage I,nasopahryngehal cancesr stagj i,Nasopharyngeal cancer stage 0,Unmatched,1st
Nasopharyngeal cancer stage III,nasophdaryneal cncer stae iii,Nasopharyngeal cancer stage II,Unmatched,1st
Nasopharyngeal cancer stage III,nasophayrngell crncer satge iii,Nasopharyngeal cancer stage II,Unmatched,1st
Nasopharyngeal cancer stage III,nasopharynecal cacer stagea iii,Nasopharyngeal cancer stage II,Unmatched,1st
Nasopharyngeal cancer stage III,asopharyngweal cancre stagqe iii,Nasopharyngeal cancer stage II,Unmatched,1st
Nasopharyngeal cancer stage III,naspharyngeadl cacer stae iii,Nasopharyngeal cancer stage II,Unmatched,1st
Nasopharyngeal cancer stage IV,nusophayngeal cacer stag iv,Nasopharyngeal cancer stage II,Unmatched,1st
Nasopharyngeal cancer stage IV,saopharyngeal acncer ktage iv,Nasopharyngeal cancer stage II,Unmatched,1st
Nasopharyngeal cancer stage IV,nasophayrnegal cancev satge iv,Nasopharyngeal cancer stage II,Unmatched,1st
Nasopharyngeal cancer stage IV,ansopharyngea cncer jstage iv,Nasopharyngeal cancer stage II,Unmatched,1st
Nasopharyngeal cancer stage IV,ntasoeharyngeal canter satge iv,Nasopharyngeal cancer stage II,Unmatched,1st
Neck pain,neck pain,Back pain,Unmatched,1st
Neck pain,neck pain,Back pain,Unmatched,1st
Neck pain,neck pain,Back pain,Unmatched,1st
Neck pain,neck pain,Back pain,Unmatched,1st
Neck pain,neck pain,Back pain,Unmatched,1st
Nodal arrhythmia,fodal arhythmia,Foetal arrhythmia,Unmatched,1st
Nodal marginal zone B-cell lymphoma stage III,odal mmarginal zone b cell lymphma stge iii,Nodal marginal zone B-cell lymphoma stage II,Unmatched,1st
Nodal marginal zone B-cell lymphoma stage III,noal marginjl zone b cell lymphma stae iii,Nodal marginal zone B-cell lymphoma stage II,Unmatched,1st
Nodal marginal zone B-cell lymphoma stage III,nqodal marginalz zone b cell lymphoza satge iii,Nodal marginal zone B-cell lymphoma stage II,Unmatched,1st
Nodal marginal zone B-cell lymphoma stage III,odal muarginal zone b cell lymzhoma stgae iii,Nodal marginal zone B-cell lymphoma stage II,Unmatched,1st
Nodal marginal zone B-cell lymphoma stage III,noqal margnial zone b cell lymhpoma stagt iii,Nodal marginal zone B-cell lymphoma stage II,Unmatched,1st
Nodal marginal zone B-cell lymphoma stage IV,jodal margianl zone b cell liymphoma stae iv,Nodal marginal zone B-cell lymphoma stage II,Unmatched,1st
Nodal marginal zone B-cell lymphoma stage IV,nodnal maginal zone b cell lymphom stae iv,Nodal marginal zone B-cell lymphoma stage II,Unmatched,1st
Nodal marginal zone B-cell lymphoma stage IV,ondal margnal zone b cell ylmphoma stagz iv,Nodal marginal zone B-cell lymphoma stage II,Unmatched,1st
Nodal marginal zone B-cell lymphoma stage IV,ondal mraginal zone b cell lymuhoma tsage iv,Nodal marginal zone B-cell lymphoma stage II,Unmatched,1st
Nodal marginal zone B-cell lymphoma stage IV,noadl maaginal zone b cell lytmphoma stawge iv,Nodal marginal zone B-cell lymphoma stage II,Unmatched,1st
Non-small cell lung cancer stage I,non spmall cell lung caner tage i,Non-small cell lung cancer stage 0,Unmatched,1st
Non-small cell lung cancer stage I,non smlal cell lung casncer stagme i,Non-small cell lung cancer stage 0,Unmatched,1st
Non-small cell lung cancer stage I,non mall cell lung cance steage i,Non-small cell lung cancer stage 0,Unmatched,1st
Non-small cell lung cancer stage I,non mall cell lung cance stagve i,Non-small cell lung cancer stage 0,Unmatched,1st
Non-small cell lung cancer stage I,non smal cell lung canhcer stkge i,Non-small cell lung cancer stage 0,Unmatched,1st
Non-small cell lung cancer stage III,non sall cell lung cander sbtage iii,Non-small cell lung cancer stage II,Unmatched,1st
Non-small cell lung cancer stage III,non smal cell lung canecr stagep iii,Non-small cell lung cancer stage II,Unmatched,1st
Non-small cell lung cancer stage III,non svall cell lung cncer stgae iii,Non-small cell lung cancer stage II,Unmatched,1st
Non-small cell lung cancer stage III,non sall cell lung caner sage iii,Non-small cell lung cancer stage II,Unmatched,1st
Non-small cell lung cancer stage III,non smal cell lung caner tsage iii,Non-small cell lung cancer stage II,Unmatched,1st
Non-small cell lung cancer stage IIIA,non smapll cell lung cancerp sgtage iiia,Non-small cell lung cancer stage II,Unmatched,1st
Non-small cell lung cancer stage IIIA,non smlal cell lung uancer tsage iiia,Non-small cell lung cancer stage II,Unmatched,1st
Non-small cell lung cancer stage IIIA,non smale cell lung cancr stague iiia,Non-small cell lung cancer stage II,Unmatched,1st
Non-small cell lung cancer stage IIIA,non kmall cell lung jcancer satge iiia,Non-small cell lung cancer stage II,Unmatched,1st
Non-small cell lung cancer stage IIIA,non smal cell lung cnacer satge iiia,Non-small cell lung cancer stage II,Unmatched,1st
Non-small cell lung cancer stage IIIB,non smalw cell lung caner stgae iiib,Non-small cell lung cancer stage II,Unmatched,1st
Non-small cell lung cancer stage IIIB,non smafll cell lung cancdr stag iiib,Non-small cell lung cancer stage II,Unmatched,1st
Non-small cell lung cancer stage IIIB,non samll cell lung catncer wstage iiib,Non-small cell lung cancer stage II,Unmatched,1st
Non-small cell lung cancer stage IIIB,non smal cell lung acncer stge iiib,Non-small cell lung cancer stage II,Unmatched,1st
Non-small cell lung cancer stage IIIB,non saall cell lung canper tsage iiib,Non-small cell lung cancer stage II,Unmatched,1st
Non-small cell lung cancer stage IV,non msall cell lung cancter stagje iv,Non-small cell lung cancer stage II,Unmatched,1st
Non-small cell lung cancer stage IV,non msall cell lung canecr tage iv,Non-small cell lung cancer stage II,Unmatched,1st
Non-small cell lung cancer stage IV,non mall cell lung cafncer vtage iv,Non-small cell lung cancer stage II,Unmatched,1st
Non-small cell lung cancer stage IV,non smaall cell lung acncer sage iv,Non-small cell lung cancer stage II,Unmatched,1st
Non-small cell lung cancer stage IV,non smal cell lung cncer tage iv,Non-small cell lung cancer stage II,Unmatched,1st
Non-Hodgkin's lymphoma stage III,non hodgkincs lymhpoma mstage iii,Non-Hodgkin's lymphoma stage II,Unmatched,1st
Non-Hodgkin's lymphoma stage III,non hongkin's ljmphoma stag iii,Non-Hodgkin's lymphoma stage II,Unmatched,1st
Non-Hodgkin's lymphoma stage III,non hodgyin's lympoma stgae iii,Non-Hodgkin's lymphoma stage II,Unmatched,1st
Non-Hodgkin's lymphoma stage III,non hogkin's ylmphoma stagbe iii,Non-Hodgkin's lymphoma stage II,Unmatched,1st
Non-Hodgkin's lymphoma stage III,non hodgki's lympoma stsage iii,Non-Hodgkin's lymphoma stage II,Unmatched,1st
Non-Hodgkin's lymphoma stage IV,non hodgkia's lymphomma satge iv,Non-Hodgkin's lymphoma stage II,Unmatched,1st
Non-Hodgkin's lymphoma stage IV,non hodgin's ylmphoma tsage iv,Non-Hodgkin's lymphoma stage II,Unmatched,1st
Non-Hodgkin's lymphoma stage IV,non hodgmin's tymphoma stae iv,Non-Hodgkin's lymphoma stage II,Unmatched,1st
Non-Hodgkin's lymphoma stage IV,non hodgkinb's lypmhoma sltage iv,Non-Hodgkin's lymphoma stage II,Unmatched,1st
Non-Hodgkin's lymphoma stage IV,non hoygkin's lymphomx sotage iv,Non-Hodgkin's lymphoma stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology aggressive stage III,non hodgakin's lrymphoma unspecaified histolopy aggressiv stagv iii,Non-Hodgkin's lymphoma unspecified histology aggressive stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology aggressive stage III,non hovdgkin's lymphom unspecifed hsitology fggressive sage iii,Non-Hodgkin's lymphoma unspecified histology aggressive stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology aggressive stage III,non hodgkins lymphoam usnpecified hisotlogy zaggressive stange iii,Non-Hodgkin's lymphoma unspecified histology aggressive stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology aggressive stage III,non hodkgin's lympzoma ungspecified histolcgy aggressve shage iii,Non-Hodgkin's lymphoma unspecified histology aggressive stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology aggressive stage III,non hodgkbin's lypmphoma unspceified histoloky aggresisve sptage iii,Non-Hodgkin's lymphoma unspecified histology aggressive stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology aggressive stage IV,non hodgkincs lemphoma unspecifiedh hisotlogy aggessive satge iv,Non-Hodgkin's lymphoma unspecified histology aggressive stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology aggressive stage IV,non hodgikn's lymphsoma unspeicfied histolgy aggresisve tsage iv,Non-Hodgkin's lymphoma unspecified histology aggressive stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology aggressive stage IV,non hvdgkin's lymphma wnspecified istology aggressie staage iv,Non-Hodgkin's lymphoma unspecified histology aggressive stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology aggressive stage IV,non hodgin's lymphcma unspceified ihstology azgressive sntage iv,Non-Hodgkin's lymphoma unspecified histology aggressive stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology aggressive stage IV,non hodgkin'zs lympjhoma nspecified istology aggressvie satge iv,Non-Hodgkin's lymphoma unspecified histology aggressive stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology indolent stage III,non hotgkin's ylmphoma unspeciified hkstology indoleont staeg iii,Non-Hodgkin's lymphoma unspecified histology indolent stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology indolent stage III,non hoxgkin's lywmphoma unpecified hiotology indoent stge iii,Non-Hodgkin's lymphoma unspecified histology indolent stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology indolent stage III,non hodgkn's lymphfoma snspecified histoolgy indjlent staeg iii,Non-Hodgkin's lymphoma unspecified histology indolent stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology indolent stage III,non hodgkin'r lymphpma unspecjified hisotlogy indoent tage iii,Non-Hodgkin's lymphoma unspecified histology indolent stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology indolent stage III,non hodgkincs elymphoma unsepcified histqlogy indoent tsage iii,Non-Hodgkin's lymphoma unspecified histology indolent stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology indolent stage IV,non hodgkins lymphomna uyspecified hcstology indoletn astage iv,Non-Hodgkin's lymphoma unspecified histology indolent stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology indolent stage IV,non hodgkins ylmphoma nspecified hvstology indoelnt tsage iv,Non-Hodgkin's lymphoma unspecified histology indolent stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology indolent stage IV,non hodgkn's lymphma sunspecified hsitology indoletn satge iv,Non-Hodgkin's lymphoma unspecified histology indolent stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology indolent stage IV,non qhodgkin's lypphoma usnpecified hislology indolennt staeg iv,Non-Hodgkin's lymphoma unspecified histology indolent stage II,Unmatched,1st
Non-Hodgkin's lymphoma unspecified histology indolent stage IV,non hodgki'ns lymphama unspecifide hisptology lindolent stag iv,Non-Hodgkin's lymphoma unspecified histology indolent stage II,Unmatched,1st
Norepinephrine increased,snorepinehprine nicreased,Norepinephrine decreased,Unmatched,1st
Oesophageal adenocarcinoma stage I,oesoaphageal adenvearcinoma stcge i,Oesophageal adenocarcinoma stage 0,Unmatched,1st
Oesophageal adenocarcinoma stage I,oesophagal aednocarcivnoma satge i,Oesophageal adenocarcinoma stage 0,Unmatched,1st
Oesophageal adenocarcinoma stage I,oesphageal adoesnocarcinoma tsage i,Oesophageal adenocarcinoma stage 0,Unmatched,1st
Oesophageal adenocarcinoma stage I,oesohpageal adunocarcinoja rtage i,Oesophageal adenocarcinoma stage 0,Unmatched,1st
Oesophageal adenocarcinoma stage I,oesophageaal adenocrrcinuma stase i,Oesophageal adenocarcinoma stage 0,Unmatched,1st
Oesophageal adenocarcinoma stage III,oesophaageal adeoncarcinyoma xtage iii,Oesophageal adenocarcinoma stage II,Unmatched,1st
Oesophageal adenocarcinoma stage III,esophageal adenocarcinmfa stags iii,Oesophageal adenocarcinoma stage II,Unmatched,1st
Oesophageal adenocarcinoma stage III,oesophagyeal adenocarcinoad stge iii,Oesophageal adenocarcinoma stage II,Unmatched,1st
Oesophageal adenocarcinoma stage III,oesopaageal denocarcifoma stag iii,Oesophageal adenocarcinoma stage II,Unmatched,1st
Oesophageal adenocarcinoma stage III,esophageal aenocarctinoma stagt iii,Oesophageal adenocarcinoma stage II,Unmatched,1st
Oesophageal adenocarcinoma stage IV,oesophgaeal adnocavcinoma tage iv,Oesophageal adenocarcinoma stage II,Unmatched,1st
Oesophageal adenocarcinoma stage IV,oesopahgeal aydneocarcinoma satge iv,Oesophageal adenocarcinoma stage II,Unmatched,1st
Oesophageal adenocarcinoma stage IV,oesohageal aenomarcinoma stoge iv,Oesophageal adenocarcinoma stage II,Unmatched,1st
Oesophageal adenocarcinoma stage IV,osophageal denocarcgnoma staeg iv,Oesophageal adenocarcinoma stage II,Unmatched,1st
Oesophageal adenocarcinoma stage IV,oenophageal adqenocaruinoma stge iv,Oesophageal adenocarcinoma stage II,Unmatched,1st
Oesophageal spasm,oesophagea spaim,Oesophageal pain,Unmatched,1st
Oesophageal squamous cell carcinoma stage I,osophageal sqaumous cell carcinoam satge i,Oesophageal squamous cell carcinoma stage 0,Unmatched,1st
Oesophageal squamous cell carcinoma stage I,oeosphageal squamows cell carcinma stoage i,Oesophageal squamous cell carcinoma stage 0,Unmatched,1st
Oesophageal squamous cell carcinoma stage I,oesephageal squacous cell carcinoam stagee i,Oesophageal squamous cell carcinoma stage 0,Unmatched,1st
Oesophageal squamous cell carcinoma stage I,oesophmgeal qsuamous cell carcinoam stgae i,Oesophageal squamous cell carcinoma stage 0,Unmatched,1st
Oesophageal squamous cell carcinoma stage I,oesophaaeal sqaumous cell carcinoam stabe i,Oesophageal squamous cell carcinoma stage 0,Unmatched,1st
Oesophageal squamous cell carcinoma stage III,oesophtgeal qsuamous cell carcinmoa staeg iii,Oesophageal squamous cell carcinoma stage II,Unmatched,1st
Oesophageal squamous cell carcinoma stage III,oesohpageal squaous cell ccarcinoma stae iii,Oesophageal squamous cell carcinoma stage II,Unmatched,1st
