MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Exercise test,use test,use test,CSF test normal,Unmatched,3rd
Exercise test,usage test,usage test,Gestational age test abnormal,Unmatched,3rd
Exercise test,do test,do test,Metastases to chest wall,Unmatched,3rd
Exercise test,work test,work test,Spermatic cord cyst,Unmatched,3rd
Exercise test abnormal,use test abnormal,use test abnormal,Gestational age test normal,Unmatched,3rd
Exercise test abnormal,work test abnormal,work test abnormal,Weber tuning fork test abnormal,Unmatched,3rd
Exercise test normal,use test normal,use test normal,Gestational age test normal,Unmatched,3rd
Exercise test normal,work test normal,work test normal,Weber tuning fork test abnormal,Unmatched,3rd
Extravasation,eruption,eruption,Tongue eruption,Unmatched,3rd
Extravasation,erupt,erupt,Femoral bruit,Unmatched,3rd
Extravasation,eruct,eruct,Femoral bruit,Unmatched,3rd
Eye discharge,eye run,eye run,Neuroendocrine tumour of the lung,Unmatched,3rd
Eye discharge,eye waiver,eye waiver,Model for end stage liver disease score,Unmatched,3rd
Eye discharge,eye arc,eye arc,"Ear, nose and throat examination",Unmatched,3rd
Eye discharge,eye vent,eye vent,Shift to the left,Unmatched,3rd
Eye disorder,optic disorder,optic disorder,Provisional tic disorder,Unmatched,3rd
Eye disorder,central disorder,central disorder,Impulse-control disorder,Unmatched,3rd
Eye disorder,heart disorder,heart disorder,External ear disorder,Unmatched,3rd
Eye disorder,eyelet disorder,eyelet disorder,Eyelid degenerative disorder,Unmatched,3rd
Eye disorder,eye upset,eye upset,Ex-tobacco user,Unmatched,3rd
Eye excision,eye cut,eye cut,T-cell type acute leukaemia,Unmatched,3rd
Eye haemorrhage,optic haemorrhage,optic haemorrhage,Optic nerve sheath haemorrhage,Unmatched,3rd
Eye infection,centre infection,centre infection,Central nervous system viral infection,Unmatched,3rd
Eye infection,central infection,central infection,Central nervous system viral infection,Unmatched,3rd
Eye infection,heart infection,heart infection,Ear infection viral,Unmatched,3rd
Eye infection,centrical infection,centrical infection,Central nervous system viral infection,Unmatched,3rd
Eye infection,centric infection,centric infection,Central nervous system viral infection,Unmatched,3rd
Eye inflammation,heart inflammation,heart inflammation,Inner ear inflammation,Unmatched,3rd
Eye inflammation,eye red,eye red,Anaplastic lymphoma kinase gene and nucleophosmin gene fusion overexpression,Unmatched,3rd
Eye irritation,eye vex,eye vex,Glycogen storage disease type VI,Unmatched,3rd
Eye irritation,eye sore,eye sore,Unintentional use for unapproved indication,Unmatched,3rd
Eye pain,center pain,center pain,Breast cancer in situ,Unmatched,3rd
Eye pain,heart pain,heart pain,External ear pain,Unmatched,3rd
Eye pain,eyelet pain,eyelet pain,Eyelid vellus hair changes,Unmatched,3rd
Eye pain,eye infliction,eye infliction,Eye infarction,Unmatched,3rd
Eye pain,eye ail,eye ail,Type III hyperlipidaemia,Unmatched,3rd
Eye swelling,eye lump,eye lump,Neuroendocrine tumour of the lung metastatic,Unmatched,3rd
Eye swelling,eye well,eye well,LE cells present,Unmatched,3rd
Eyelid infection,lid infection,lid infection,Acute HIV infection,Unmatched,3rd
Eyelid retraction,lid retraction,lid retraction,Fluid intake restriction,Unmatched,3rd
Face crushing,face beat,face beat,Gestational age test normal,Unmatched,3rd
Face crushing,face jam,face jam,Heel fat pad syndrome,Unmatched,3rd
Face lift,look lift,look lift,Low carbohydrate diet,Unmatched,3rd
Face lift,face arise,face arise,Cortisol free urine increased,Unmatched,3rd
Face lift,face uprise,face uprise,Cortisol free urine increased,Unmatched,3rd
Face lift,face wind,face wind,Face and mouth X-ray abnormal,Unmatched,3rd
Face lift,face swipe,face swipe,Lack of administration site rotation,Unmatched,3rd
Face lift,face rear,face rear,Face and mouth X-ray normal,Unmatched,3rd
Face lift,face rise,face rise,Cortisol free urine decreased,Unmatched,3rd
Face oedema,side oedema,side oedema,Infusion site oedema,Unmatched,3rd
Face oedema,font oedema,font oedema,Non-pitting oedema,Unmatched,3rd
Facial pain,face pain,face pain,Infrapatellar fat pad inflammation,Unmatched,3rd
Facial paralysis,facial palsy,facial palsy,Radial pulse increased,Unmatched,3rd
Factor II deficiency,factor 2 deficiency,factor 2 deficiency,Factor X deficiency,Unmatched,3rd
Factor IX deficiency,factor 9 deficiency,factor 9 deficiency,Factor X deficiency,Unmatched,3rd
Factor VII deficiency,factor 7 deficiency,factor 7 deficiency,Factor X deficiency,Unmatched,3rd
Factor VIII deficiency,factor 8 deficiency,factor 8 deficiency,Factor X deficiency,Unmatched,3rd
Factor XIII deficiency,factor XIII deficiency,factor xiii deficiency,Factor VIII deficiency,Unmatched,3rd
Factor XIII deficiency,factor xiii deficient,factor xiii deficient,Factor VIII deficiency,Unmatched,3rd
Faeces hard,fecal hard,fecal hard,Vocal cord dysfunction,Unmatched,3rd
Faeces hard,faeces tough,faeces tough,Face and mouth X-ray normal,Unmatched,3rd
Faeces pale,stool pale,stool pale,Stool DNA test false positive,Unmatched,3rd
Faeces pale,BM pale,bm pale,Extranodal marginal zone B-cell lymphoma (MALT type) recurrent,Unmatched,3rd
Faeces pale,dejection pale,dejection pale,Injection site joint pain,Unmatched,3rd
Faeces pale,faeces wan,faeces wan,Face and mouth X-ray abnormal,Unmatched,3rd
Failed examinations,break examinations,break examinations,Physical breast examination abnormal,Unmatched,3rd
Failed examinations,failed test,failed test,Visual field tests normal,Unmatched,3rd
Fall,shine,shine,White blood cells urine positive,Unmatched,3rd
Fall,dusk,dusk,Occupational exposure to dust,Unmatched,3rd
Fall,strike,strike,Heat stroke,Unmatched,3rd
Fall,gloaming,gloaming,Floating-Harbor syndrome,Unmatched,3rd
Fall,drop,drop,Blood iron,Unmatched,3rd
Fall,pin,pin,Lip pain,Unmatched,3rd
Fall,descendent,descendent,Pituitary-dependent Cushing's syndrome,Unmatched,3rd
Fall,spill,spill,Spina bifida,Unmatched,3rd
Fall,pass,pass,Post-thoracotomy pain syndrome,Unmatched,3rd
Fall,come,come,Coma hepatic,Unmatched,3rd
Fall,decrease,decrease,Amylase decreased,Unmatched,3rd
Fall,settle,settle,Purpura senile,Unmatched,3rd
Fall,flow,flow,Forced expiratory flow,Unmatched,3rd
Fall,faller,faller,Dermal filler overcorrection,Unmatched,3rd
Fall,hang,hang,Hand dermatitis,Unmatched,3rd
Fall,dip,dip,Cleft lip,Unmatched,3rd
Fall,light,light,Polymorphic light eruption,Unmatched,3rd
Fall,tumble,tumble,Tilt table test positive,Unmatched,3rd
Fall,dusky,dusky,Occupational exposure to dust,Unmatched,3rd
Fall,accrual,accrual,Necrolytic acral erythema,Unmatched,3rd
Fall,return,return,Retro-orbital neoplasm,Unmatched,3rd
Fall,gloam,gloam,Metastatic glioma,Unmatched,3rd
Fall,lessen,lessen,Vertebral lesion,Unmatched,3rd
False labour,false fag,false fag,Face and mouth X-ray normal,Unmatched,3rd
Family stress,mob stress,mob stress,Foetal non-stress test normal,Unmatched,3rd
Family stress,kin stress,kin stress,Foetal non-stress test normal,Unmatched,3rd
Fatigue,wear,wear,Retinal tear,Unmatched,3rd
Fatigue,pall,pall,Small cell lung cancer,Unmatched,3rd
Fatigue,jade,jade,Face oedema,Unmatched,3rd
Fatigue,outwear,outwear,Acute zonal occult outer retinopathy,Unmatched,3rd
Fatigue,tired,tired,Fixed eruption,Unmatched,3rd
Fatigue,weariness,weariness,Respiratory muscle weakness,Unmatched,3rd
Fatigue,weary,weary,Early retirement,Unmatched,3rd
Fatigue,fag,fag,Fat embolism,Unmatched,3rd
Fatigue,tire,tire,Coagulation time,Unmatched,3rd
Fear,awe,awe,Age-related macular degeneration,Unmatched,3rd
Fear,concern,concern,Breast cancer,Unmatched,3rd
Fear,veneration,veneration,Congenital diaphragmatic eventration,Unmatched,3rd
Fear,fright,fright,Fight in school,Unmatched,3rd
Fear,revere,revere,Reverse tri-iodothyronine increased,Unmatched,3rd
Fear,dread,dread,Broad ligament haematoma,Unmatched,3rd
Fear,care,care,Intraoperative care,Unmatched,3rd
Feeling abnormal,smell abnormal,smell abnormal,Ultrasound skull abnormal,Unmatched,3rd
Feeling abnormal,feel abnormal,feel abnormal,Prothrombin level abnormal,Unmatched,3rd
Feeling abnormal,find abnormal,find abnormal,Visual field tests abnormal,Unmatched,3rd
Feeling abnormal,tone abnormal,tone abnormal,Biopsy tongue abnormal,Unmatched,3rd
Feeling abnormal,look abnormal,look abnormal,Blood albumin normal,Unmatched,3rd
Feeling cold,smell cold,smell cold,Small cell lung cancer recurrent,Unmatched,3rd
Feeling cold,feel cold,feel cold,Anaplastic large cell lymphoma T- and null-cell types recurrent,Unmatched,3rd
Feeling cold,find cold,find cold,End-tidal CO2,Unmatched,3rd
Feeling cold,tone cold,tone cold,Reaction to food additive,Unmatched,3rd
Feeling cold,look cold,look cold,White blood cell count,Unmatched,3rd
Feeling drunk,look drunk,look drunk,Antemortem blood drug level normal,Unmatched,3rd
Feeling hot,smell hot,smell hot,B-cell unclassifiable lymphoma low grade,Unmatched,3rd
Feeling hot,feel hot,feel hot,B-cell unclassifiable lymphoma low grade,Unmatched,3rd
Feeling hot,find hot,find hot,Hand and foot syndrome secondary to sickle cell anaemia,Unmatched,3rd
Feeling hot,tone hot,tone hot,Hepatitis non-A non-B,Unmatched,3rd
Feeling hot,look hot,look hot,Blood HIV RNA decreased,Unmatched,3rd
Fertility increased,rank increased,rank increased,Respiratory rate decreased,Unmatched,3rd
Fertility increased,rich increased,rich increased,Urine uric acid increased,Unmatched,3rd
Fibrin,fibrinous,fibrinous,Fibrous histiocytoma,Unmatched,3rd
Fistula,sinus,sinus,Sinus arrhythmia,Unmatched,3rd
Fixed eruption,fixed bang,fixed bang,Adjustment disorder with mixed disturbance of emotion and conduct,Unmatched,3rd
Flail chest,lam chest,lam chest,Anti-HLA antibody test,Unmatched,3rd
Flank pain,wing pain,wing pain,Graft versus host disease in skin,Unmatched,3rd
Flank pain,flank infliction,flank infliction,Sebaceous gland infection,Unmatched,3rd
Flat affect,flat touch,flat touch,Hand-foot-and-mouth disease,Unmatched,3rd
Flat affect,flat move,flat move,Acquired claw toe,Unmatched,3rd
Flat chest,matte chest,matte chest,Mast cell degranulation test,Unmatched,3rd
Flat chest,directly chest,directly chest,Coombs direct test positive,Unmatched,3rd
Flat chest,plane chest,plane chest,Pineal gland cyst,Unmatched,3rd
Flat chest,flatlet chest,flatlet chest,Platelet function test abnormal,Unmatched,3rd
Flat chest,bland chest,bland chest,Blood test normal,Unmatched,3rd
Flat chest,matt chest,matt chest,Tandem gait test abnormal,Unmatched,3rd
Flat chest,vapid chest,vapid chest,Acid haemolysin test,Unmatched,3rd
Flat chest,level chest,level chest,Liver function test abnormal,Unmatched,3rd
Flatulence,gas,gas,Intravascular gas,Unmatched,3rd
Flatulence,gassy,gassy,Bulbar palsy,Unmatched,3rd
Flatulence,turgidity,turgidity,Thymol turbidity test normal,Unmatched,3rd
Flooding,flood,flood,Shunt blood flow excessive,Unmatched,3rd
Flooding,deluge,deluge,Dengue fever immunisation,Unmatched,3rd
Flooding,glut,glut,Clot retraction,Unmatched,3rd
Flooding,swamp,swamp,Amputation stump pain,Unmatched,3rd
Fluid overload,run overload,run overload,SJS-TEN overlap,Unmatched,3rd
Fluid retention,run retention,run retention,Change in sustained attention,Unmatched,3rd
Flushing,sluice,sluice,Alice in wonderland syndrome,Unmatched,3rd
Flushing,purge,purge,Pulse abnormal,Unmatched,3rd
Flushing,blusher,blusher,Blood blister,Unmatched,3rd
Flushing,flush,flush,Fluid retention,Unmatched,3rd
Flushing,level,level,Antibiotic level,Unmatched,3rd
Flushing,blush,blush,Blast injury,Unmatched,3rd
Flushing,leveler,leveler,Antibiotic level,Unmatched,3rd
Flushing,scour,scour,Scrub typhus,Unmatched,3rd
Flushing,even,even,Reactogenicity event,Unmatched,3rd
Flushing,redden,redden,Sudden visual loss,Unmatched,3rd
Foetal damage,foetal harm,foetal harm,Foetal heart rate decreased,Unmatched,3rd
Foetal damage,foetal price,foetal price,Oestrogens total urine increased,Unmatched,3rd
Foetal damage,foetal hurt,foetal hurt,Portal shunt procedure,Unmatched,3rd
Folate deficiency,vitamin_M deficiency,vitamin_m deficiency,Vitamin B1 deficiency,Unmatched,3rd
Foot amputation,pes amputation,pes amputation,PTEN gene mutation assay,Unmatched,3rd
Foot fracture,pes fracture,pes fracture,Open reduction of spinal fracture,Unmatched,3rd
Foot fracture,foot break,foot break,Post procedural urine leak,Unmatched,3rd
Foot fracture,foot crack,foot crack,Graft versus host disease in gastrointestinal tract,Unmatched,3rd
Fracture,faulting,faulting,Impaired fasting glucose,Unmatched,3rd
Fracture,break,break,Biopsy breast,Unmatched,3rd
Fracture,fault,fault,Early adult transition,Unmatched,3rd
Fracture,shift,shift,Brain midline shift,Unmatched,3rd
Fracture,crack,crack,Diver's cramp,Unmatched,3rd
Fracture,cracking,cracking,Food craving,Unmatched,3rd
Frostbite,cryopathy,cryopathy,Mitochondrial myopathy,Unmatched,3rd
Full blood count,wide blood count,wide blood count,White blood cell count abnormal,Unmatched,3rd
Full blood count abnormal,wide blood count abnormal,wide blood count abnormal,Differential white blood cell count abnormal,Unmatched,3rd
Full blood count decreased,wide blood count decreased,wide blood count decreased,CSF white blood cell count increased,Unmatched,3rd
Full blood count normal,wide blood count normal,wide blood count normal,Differential white blood cell count abnormal,Unmatched,3rd
Fumbling,fluff,fluff,Fluid imbalance,Unmatched,3rd
Fumbling,fumble,fumble,Hypogonadism female,Unmatched,3rd
Fumbling,bumbler,bumbler,Product identification number issue,Unmatched,3rd
Fumbling,bungle,bungle,Bundle branch block bilateral,Unmatched,3rd
Fumbling,bollix,bollix,Fibromatosis colli of infancy,Unmatched,3rd
Fumbling,spoil,spoil,Fordyce spots,Unmatched,3rd
Fumbling,incompetent,incompetent,Chronotropic incompetence,Unmatched,3rd
Fumbling,ballup,ballup,Baller-Gerold syndrome,Unmatched,3rd
Fumbling,fumbler,fumbler,Product identification number issue,Unmatched,3rd
Fumbling,incompetency,incompetency,Chronotropic incompetence,Unmatched,3rd
Fumbling,flub,flub,Flea infestation,Unmatched,3rd
Fumbling,bumble,bumble,Bundle branch block bilateral,Unmatched,3rd
Fumbling,bungler,bungler,Bundle branch block bilateral,Unmatched,3rd
Fumbling,bungling,bungling,Scleral buckling surgery,Unmatched,3rd
Fumbling,grope,grope,Groin infection,Unmatched,3rd
Fumbling,incompetence,incompetence,Chronotropic incompetence,Unmatched,3rd
Fumbling,bodge,bodge,Elschnig's bodies,Unmatched,3rd
Fumbling,botch,botch,TORCH infection,Unmatched,3rd
Fumbling,blunder,blunder,Bladder cancer,Unmatched,3rd
Fumbling,blow,blow,Blood HIV RNA below assay limit,Unmatched,3rd
Fumbling,bobble,bobble,Double ureter,Unmatched,3rd
Fumbling,muff,muff,Vaginal cuff dehiscence,Unmatched,3rd
Furuncle,boil,boil,Toxic oil syndrome,Unmatched,3rd
Gait disturbance,gait upset,gait upset,Hearing aid user,Unmatched,3rd
Gambling,gamble,gamble,Tilt table test,Unmatched,3rd
Gambling,chance,chance,Personality change,Unmatched,3rd
Gambling,risk,risk,Disease risk factor,Unmatched,3rd
Gambling,game,game,Product name confusion,Unmatched,3rd
Gambling,play,play,Developmental delay,Unmatched,3rd
Gangrene,necrose,necrose,Breast necrosis,Unmatched,3rd
Gangrene,necrotic,necrotic,Haemorrhagic necrotic pancreatitis,Unmatched,3rd
Gangrene,gangrenous,gangrenous,Hernia gangrenous,Unmatched,3rd
Gangrene,slough,slough,Productive cough,Unmatched,3rd
Gangrene,necrosis,necrosis,Aortic necrosis,Unmatched,3rd
Gastrointestinal gangrene,gastrointestinal necrose,gastrointestinal necrose,Gastrointestinal stoma necrosis,Unmatched,3rd
Gastrointestinal gangrene,gastrointestinal necrotic,gastrointestinal necrotic,Gastrointestinal stoma necrosis,Unmatched,3rd
Gastrointestinal gangrene,gastrointestinal necrosis,gastrointestinal necrosis,Gastrointestinal stoma necrosis,Unmatched,3rd
Gastrointestinal infection,GI infection,gi infection,Transmission of an infectious agent via transplant,Unmatched,3rd
Gastrointestinal pain,gastrointestinal infliction,gastrointestinal infliction,Gastrointestinal fungal infection,Unmatched,3rd
Gigantism,overgrowth,overgrowth,Acral overgrowth,Unmatched,3rd
Goitre,struma,struma,Psychological trauma,Unmatched,3rd
Gonorrhoea,clap,clap,Congenital claw toe,Unmatched,3rd
Gout,urarthritis,urarthritis,Urethritis chlamydial,Unmatched,3rd
Gram stain,g stain,g stain,B-cell lymphoma stage III,Unmatched,3rd
Gram stain,gram smear,gram smear,Oral mucosal scar,Unmatched,3rd
Gram stain,gram brand,gram brand,X-ray of pelvis and hip abnormal,Unmatched,3rd
Gram stain,gram soil,gram soil,X-ray therapy to skin,Unmatched,3rd
Gram stain,gram filth,gram filth,X-ray with contrast lower gastrointestinal tract,Unmatched,3rd
Grandiosity,ornate,ornate,Heart rate,Unmatched,3rd
Granulocytopenia,agranulocytosis,agranulocytosis,Infantile genetic agranulocytosis,Unmatched,3rd
Granuloma,granulomatous,granulomatous,Granulomatous rosacea,Unmatched,3rd
Granuloma skin,granuloma pelt,granuloma pelt,Ovarian granulosa-theca cell tumour,Unmatched,3rd
Granuloma skin,granuloma peel,granuloma peel,Ovarian granulosa-theca cell tumour,Unmatched,3rd
Groin pain,mole pain,mole pain,Exposed bone in jaw,Unmatched,3rd
Growing pains,farm pains,farm pains,Fear of weight gain,Unmatched,3rd
Growing pains,rise pains,rise pains,Instillation site pain,Unmatched,3rd
Grunting,grunt,grunt,Feeling drunk,Unmatched,3rd
Haemoglobin,Hb,hb,Perinatal HBV infection,Unmatched,3rd
Haemoglobin abnormal,Hb abnormal,hb abnormal,Vitamin B6 abnormal,Unmatched,3rd
Haemoglobin decreased,Hb decreased,hb decreased,Vitamin B6 decreased,Unmatched,3rd
Haemoglobin increased,Hb increased,hb increased,Vitamin B6 decreased,Unmatched,3rd
Haemoglobin normal,Hb normal,hb normal,Vitamin B6 abnormal,Unmatched,3rd
Haemoglobin S decreased,Hb s decreased,hb s decreased,Carbohydrate antigen 72-4 increased,Unmatched,3rd
Haemoglobin S increased,Hb s increased,hb s increased,Carbohydrate antigen 72-4 increased,Unmatched,3rd
Haemolysis,hemolytic,hemolytic,Haemolytic uraemic syndrome,Unmatched,3rd
Haemolysis,hematolysis,hematolysis,Keratolysis exfoliativa acquired,Unmatched,3rd
Haemorrhoids,piles,piles,Gallstone ileus,Unmatched,3rd
Hair disorder,hair upset,hair upset,Hearing aid user,Unmatched,3rd
Hallucination,delusion,delusion,Jealous delusion,Unmatched,3rd
Hallucination,delusional,delusional,Dilutional coagulopathy,Unmatched,3rd
Hand amputation,give amputation,give amputation,EGFR gene mutation,Unmatched,3rd
Hand amputation,pass amputation,pass amputation,H-ras gene mutation,Unmatched,3rd
Hand amputation,deal amputation,deal amputation,Acquired mitochondrial DNA mutation,Unmatched,3rd
Hand amputation,paw amputation,paw amputation,H-ras gene mutation,Unmatched,3rd
Head banging,head fuck,head fuck,Head and neck cancer metastatic,Unmatched,3rd
Head banging,head screw,head screw,Model for end stage liver disease score increased,Unmatched,3rd
Head banging,head know,head know,Peak expiratory flow rate abnormal,Unmatched,3rd
Head banging,head bed,head bed,Head and neck cancer,Unmatched,3rd
Head banging,head banger,head banger,Head and neck cancer,Unmatched,3rd
Head banging,head eff,head eff,Fear of falling,Unmatched,3rd
Head banging,head slam,head slam,Head lag normal,Unmatched,3rd
Head banging,head love,head love,"Ear, nose and throat examination",Unmatched,3rd
Head banging,head lover,head lover,Model for end stage liver disease score,Unmatched,3rd
Head banging,head bang,head bang,Red man syndrome,Unmatched,3rd
Head discomfort,point discomfort,point discomfort,Application site joint discomfort,Unmatched,3rd
Head discomfort,head sore,head sore,"Ear, nose and throat examination",Unmatched,3rd
Head injury,head wound,head wound,Heart sounds normal,Unmatched,3rd
Headache,concern,concern,Breast cancer,Unmatched,3rd
Headache,vex,vex,Sex worker,Unmatched,3rd
Headache,vexation,vexation,Eccentric fixation,Unmatched,3rd
Headache,worry,worry,Lowry-Wood syndrome,Unmatched,3rd
Heart rate,fond rate,fond rate,Vertebral end plate inflammation,Unmatched,3rd
Heart rate,pith rate,pith rate,Catheter site rash,Unmatched,3rd
Heart rate,centric rate,centric rate,"Follicle centre lymphoma, follicular grade I, II, III refractory",Unmatched,3rd
Heart rate,nub rate,nub rate,Electrocardiogram U wave inversion,Unmatched,3rd
Heart rate,center rate,center rate,Genital cancer male in situ,Unmatched,3rd
Heart rate,central rate,central rate,"Follicle centre lymphoma, follicular grade I, II, III recurrent",Unmatched,3rd
Heart rate,eye rate,eye rate,ECG P wave inverted,Unmatched,3rd
Heart rate,sum rate,sum rate,Electrocardiogram U wave inversion,Unmatched,3rd
Heart rate,gist rate,gist rate,Optic nerve cup/disc ratio decreased,Unmatched,3rd
Heart rate,nerve rate,nerve rate,Optic nerve cup/disc ratio increased,Unmatched,3rd
Heart rate,centre rate,centre rate,"Follicle centre lymphoma, follicular grade I, II, III refractory",Unmatched,3rd
Heart rate,pump rate,pump rate,Optic nerve cup/disc ratio increased,Unmatched,3rd
Heart rate,nervy rate,nervy rate,Optic nerve cup/disc ratio increased,Unmatched,3rd
Heart rate,heart value,heart value,Heart valve operation,Unmatched,3rd
Heart rate decreased,nub rate decreased,nub rate decreased,Apolipoprotein B/Apolipoprotein A-1 ratio increased,Unmatched,3rd
Heart rate decreased,gist rate decreased,gist rate decreased,AST to platelet ratio index increased,Unmatched,3rd
Heart rate increased,nub rate increased,nub rate increased,Apolipoprotein B/Apolipoprotein A-1 ratio increased,Unmatched,3rd
Heart rate increased,gist rate increased,gist rate increased,AST to platelet ratio index increased,Unmatched,3rd
Heart transplant,fond transplant,fond transplant,Bone marrow transplant rejection,Unmatched,3rd
Heart transplant,marrow transplant,marrow transplant,Complications of bone marrow transplant,Unmatched,3rd
Heart transplant,core transplant,core transplant,Cord blood transplant therapy,Unmatched,3rd
Heart transplant,sum transplant,sum transplant,Blood stem cell transplant failure,Unmatched,3rd
Heart transplant rejection,fond transplant rejection,fond transplant rejection,Renal and pancreas transplant rejection,Unmatched,3rd
Heat stroke,heat shot,heat shot,Left-to-right cardiac shunt,Unmatched,3rd
Hepatic pain,hepatic infliction,hepatic infliction,Hepatic infection bacterial,Unmatched,3rd
Hepatic rupture,hepatic bust,hepatic bust,Hepatic cyst ruptured,Unmatched,3rd
Hepatic rupture,hepatic tear,hepatic tear,Heparin-induced thrombocytopenia test positive,Unmatched,3rd
Hepatitis B antibody normal,hepatitis B antibody normal,hepatitis b antibody normal,Hepatitis B antibody abnormal,Unmatched,3rd
Hepatitis C,hepatitis coke,hepatitis coke,Hepatitis C core antibody,Unmatched,3rd
Hepatitis C antibody,hepatitis coke antibody,hepatitis coke antibody,Hepatitis B core antibody positive,Unmatched,3rd
Hepatitis D,hepatitis D,hepatitis d,Hepatitis C,Unmatched,3rd
Hepatitis E,hepatitis E,hepatitis e,Hepatitis C,Unmatched,3rd
Hepatitis E,hepatitis east,hepatitis east,Hepatitis C test negative,Unmatched,3rd
Hepatitis F,hepatitis F,hepatitis f,Hepatitis C,Unmatched,3rd
Hepatitis G,hepatitis M,hepatitis m,Hepatitis C,Unmatched,3rd
Hepatitis G,hepatitis G,hepatitis g,Hepatitis C,Unmatched,3rd
Hepatitis G,hepatitis K,hepatitis k,Hepatitis C,Unmatched,3rd
Hepatitis G,hepatitis g-force,hepatitis g force,Hepatitis C core antibody,Unmatched,3rd
Hepatitis G,hepatitis GB,hepatitis gb,Hepatitis B antibody,Unmatched,3rd
Hepatitis H,hepatitis H,hepatitis h,Hepatitis C,Unmatched,3rd
Hermaphroditism,androgenous,androgenous,Androgens abnormal,Unmatched,3rd
Hermaphroditism,bisexual,bisexual,Sexual inhibition,Unmatched,3rd
Hermaphroditism,androgyny,androgyny,Androgens abnormal,Unmatched,3rd
Hernia,herniation,herniation,Spinal cord herniation,Unmatched,3rd
Hip fracture,hip crack,hip crack,Foreign body in urogenital tract,Unmatched,3rd
HIV carrier,hiv tote,hiv tote,Hodgkin's disease lymphocyte depletion stage II site unspecified,Unmatched,3rd
HIV infection CDC Group II,hiv infection cdc group 2,hiv infection cdc group 2,HIV infection CDC Group IV subgroup B,Unmatched,3rd
HIV infection CDC Group III,hiv infection cdc group 3,hiv infection cdc group 3,HIV infection CDC Group IV subgroup B,Unmatched,3rd
HIV infection CDC Group IV subgroup E,HIV infection cdc group iv subgroup e,hiv infection cdc group iv subgroup e,HIV infection CDC Group IV subgroup D,Unmatched,3rd
HIV infection CDC Group IV subgroup E,hiv infectious cdc group iv subgroup e,hiv infectious cdc group iv subgroup e,HIV infection CDC Group IV subgroup D,Unmatched,3rd
HIV infection CDC Group IV subgroup E,hiv infection CDC group iv subgroup e,hiv infection cdc group iv subgroup e,HIV infection CDC Group IV subgroup D,Unmatched,3rd
HIV infection CDC Group IV subgroup E,hiv infection cdc aggroup iv subgroup e,hiv infection cdc aggroup iv subgroup e,HIV infection CDC Group IV subgroup D,Unmatched,3rd
HIV infection CDC Group IV subgroup E,hiv infection cdc group IV subgroup e,hiv infection cdc group iv subgroup e,HIV infection CDC Group IV subgroup D,Unmatched,3rd
HIV infection CDC Group IV subgroup E,hiv infection cdc group iv subgroup E,hiv infection cdc group iv subgroup e,HIV infection CDC Group IV subgroup D,Unmatched,3rd
HIV test,hiv try,hiv try,High response to ovarian stimulation,Unmatched,3rd
HIV test,hiv trial,hiv trial,Lip and/or oral cavity cancer stage 0,Unmatched,3rd
HIV test,hiv run,hiv run,Blood HIV RNA increased,Unmatched,3rd
HIV test,hiv essay,hiv essay,HLA-B*1502 assay,Unmatched,3rd
HIV test negative,hiv essay negative,hiv essay negative,HLA-B*5701 assay negative,Unmatched,3rd
HIV test positive,hiv essay positive,hiv essay positive,HLA-B*5701 assay positive,Unmatched,3rd
Hodgkin's disease mixed cellularity stage III,hodgkin's disease mixed cellularity stage 3,hodgkin's disease mixed cellularity stage 3,Hodgkin's disease mixed cellularity stage I site unspecified,Unmatched,3rd
Hodgkin's disease mixed cellularity stage IV,hodgkin's disease mixed cellularity stage 4,hodgkin's disease mixed cellularity stage 4,Hodgkin's disease mixed cellularity stage I site unspecified,Unmatched,3rd
Hodgkin's disease stage II,hodgkin's disease stage 2,hodgkin's disease stage 2,Hodgkin's disease lymphocyte depletion stage I subdiaphragm,Unmatched,3rd
Hodgkin's disease stage III,hodgkin's disease stage 3,hodgkin's disease stage 3,Hodgkin's disease lymphocyte depletion stage I subdiaphragm,Unmatched,3rd
Homosexual parent,gay parent,gay parent,Suspected transmission of an infectious agent via product,Unmatched,3rd
Homosexuality,queer,queer,Truss user,Unmatched,3rd
Homosexuality,gayness,gayness,Vulvovaginal dryness,Unmatched,3rd
Homosexuality,gay,gay,Gas gangrene,Unmatched,3rd
Hordeolum,sty,sty,Yolk sac tumour site unspecified,Unmatched,3rd
Hordeolum,stye,stye,Hodgkin's disease lymphocyte depletion type stage unspecified,Unmatched,3rd
Hostility,antagonistic,antagonistic,Protein induced by vitamin K absence or antagonist II,Unmatched,3rd
Hostility,antagonism,antagonism,Protein induced by vitamin K absence or antagonist II,Unmatched,3rd
Hostility,antagonist,antagonist,Protein induced by vitamin K absence or antagonist II,Unmatched,3rd
Hostility,aggression,aggression,Caudal regression syndrome,Unmatched,3rd
Hostility,antagonise,antagonise,Protein induced by vitamin K absence or antagonist II,Unmatched,3rd
Hostility,enmity,enmity,Bone density decreased,Unmatched,3rd
Hostility,antagonize,antagonize,Protein induced by vitamin K absence or antagonist II,Unmatched,3rd
Human bite,human morsel,human morsel,Human anti-mouse antibody test,Unmatched,3rd
Human bite,human sting,human sting,Homans' sign negative,Unmatched,3rd
Hunger,lust,lust,Lung cyst removal,Unmatched,3rd
Hunger,craving,craving,Crying,Unmatched,3rd
